PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Raw_Fragments	Source_Status
71	70	63	root	N-Son-Bal	1	1	dʒʱʌɖə		N-Son-Bal 1 dʒʱʌɖə	response
71	70	63	root	N-Son-Pat	1	1	dʒʱʌɖə		N-Son-Pat 1 dʒʱʌɖə	response
71	70	63	root	N-Bal-Br	1	1	dʒʌɖ		N-Bal-Br 1 dʒʌɖ	response
71	70	63	root	N-Jaj-OBC	1	1	dʒʌɖ		N-Jaj-OBC 1 dʒʌɖ	response
71	70	63	root	N-Bhi-Bhi	1	1	dʒʌɖ		N-Bhi-Bhi 1 dʒʌɖ	response
71	70	63	root	N-Dhar-Bhi	1	1	dʒʌɖ		N-Dhar-Bhi 1 dʒʌɖ	response
71	70	63	root	N-Khj-Bhi	1	1	dʒʌɖ		N-Khj-Bhi 1 dʒʌɖ	response
71	70	63	root	N-Mah-Bhi	1	1	dʒʱʌɖslɑ		N-Mah-Bhi 1 dʒʱʌɖslɑ	response
71	70	63	root	N-Rup-Br	1	1	dʒʌɖ		N-Rup-Br 1 dʒʌɖ	response
71	70	63	root	N-Khr-Gen	1	1	dʒʌɖ		N-Khr-Gen 1 dʒʌɖ	response
71	70	63	root	N-Awl-Bal	1	1	dʒʌɖ		N-Awl-Bal 1 dʒʌɖ	response
71	70	63	root	N-Sir-OBC	1	1	dʒʌɖ		N-Sir-OBC 1 dʒʌɖ	response
71	70	63	root	N-Kup-Dar	1	1	dʒʱɑɖ		N-Kup-Dar 1 dʒʱɑɖ	response
71	70	63	root	N-Kup-Dar	3	2	musəɭə		3 musəɭə	response
71	70	63	root	Par Bhi	1	1	dʒɛɖsʌlo		Par Bhi 1 dʒɛɖsʌlo	response
71	70	63	root	Malvi	1	1	dʒɛɖ		Malvi 1 dʒɛɖ	response
71	70	63	root	Hindi	1	1	dʒʌɖ		Hindi 1 dʒʌɖ	response
71	70	63	root	Gujarati	2	1	muɭ		Gujarati 2 muɭ	response
71	70	63	root	Marathi	2	1	muɭ		Marathi 2 muɭ	response
71	70	64	thorn	N-Son-Bal	1	1	kɑʈɔ		N-Son-Bal 1 kɑʈɔ	response
71	70	64	thorn	N-Son-Pat	1	1	kɑʈʈʌ		N-Son-Pat 1 kɑʈʈʌ	response
71	70	64	thorn	N-Bal-Br	1	1	kɑʈɑ		N-Bal-Br 1 kɑʈɑ	response
71	70	64	thorn	N-Jaj-OBC	1	1	kɑʈɔ		N-Jaj-OBC 1 kɑʈɔ	response
71	70	64	thorn	N-Bhi-Bhi	1	1	kɑʈɔ		N-Bhi-Bhi 1 kɑʈɔ	response
71	70	64	thorn	N-Dhar-Bhi	1	1	kɑʈɑ		N-Dhar-Bhi 1 kɑʈɑ	response
71	70	64	thorn	N-Khj-Bhi	1	1	kɑʈɑ		N-Khj-Bhi 1 kɑʈɑ	response
71	70	64	thorn	N-Mah-Bhi	1	1	kɑʈɔ		N-Mah-Bhi 1 kɑʈɔ	response
71	70	64	thorn	N-Rup-Br	1	1	kɑʈɔ		N-Rup-Br 1 kɑʈɔ	response
71	70	64	thorn	N-Khr-Gen	1	1	kɑʈɔ		N-Khr-Gen 1 kɑʈɔ	response
71	70	64	thorn	N-Awl-Bal	1	1	kɑ̃ʈo		N-Awl-Bal 1 kɑ̃ʈo	response
71	70	64	thorn	N-Sir-OBC	1	1	kɑʈɔ		N-Sir-OBC 1 kɑʈɔ	response
71	70	64	thorn	N-Kup-Dar	1	1	kɑtːo		N-Kup-Dar 1 kɑtːo	response
71	70	64	thorn	Par Bhi	1	1	kɑʈu		Par Bhi 1 kɑʈu	response
71	70	64	thorn	Malvi	1	1	kɑ̃ʈo		Malvi 1 kɑ̃ʈo	response
71	70	64	thorn	Hindi	1	1	kɑ̃ʈɑ		Hindi 1 kɑ̃ʈɑ	response
71	70	64	thorn	Gujarati	1	1	kɑ̃ʈo		Gujarati 1 kɑ̃ʈo	response
71	70	64	thorn	Marathi	1	1	kɑ̃ʈɑ		Marathi 1 kɑ̃ʈɑ	response
71	70	65	flower	N-Son-Bal	1	1	pʰul		N-Son-Bal 1 pʰul	response
71	70	65	flower	N-Son-Pat	1	1	pʰul		N-Son-Pat 1 pʰul	response
71	70	65	flower	N-Bal-Br	1	1	pʰul		N-Bal-Br 1 pʰul	response
71	70	65	flower	N-Jaj-OBC	1	1	pʰul		N-Jaj-OBC 1 pʰul	response
71	70	65	flower	N-Bhi-Bhi	1	1	pʰul		N-Bhi-Bhi 1 pʰul	response
71	70	65	flower	N-Dhar-Bhi	1	1	pʰul		N-Dhar-Bhi 1 pʰul	response
71	70	65	flower	N-Khj-Bhi	1	1	pʰul		N-Khj-Bhi 1 pʰul	response
71	70	65	flower	N-Mah-Bhi	1	1	pʰul		N-Mah-Bhi 1 pʰul	response
71	70	65	flower	N-Rup-Br	1	1	pʰul		N-Rup-Br 1 pʰul	response
71	70	65	flower	N-Khr-Gen	1	1	ɸul		N-Khr-Gen 1 ɸul	response
71	70	65	flower	N-Awl-Bal	1	1	ɸul		N-Awl-Bal 1 ɸul	response
71	70	65	flower	N-Sir-OBC	1	1	pʰul		N-Sir-OBC 1 pʰul	response
71	70	65	flower	N-Kup-Dar	1	1	pʰul		N-Kup-Dar 1 pʰul	response
71	70	65	flower	Par Bhi	1	1	pʰul		Par Bhi 1 pʰul	response
71	70	65	flower	Malvi	1	1	pʰul		Malvi 1 pʰul	response
71	70	65	flower	Hindi	1	1	ɸul		Hindi 1 ɸul	response
71	70	65	flower	Gujarati	1	1	ɸul		Gujarati 1 ɸul	response
71	70	65	flower	Marathi	1	1	ɸul		Marathi 1 ɸul	response
71	70	66	fruit	N-Son-Bal	1	1	pʰʌɭ		N-Son-Bal 1 pʰʌɭ	response
71	70	66	fruit	N-Son-Pat	1	1	pʰʌl		N-Son-Pat 1 pʰʌl	response
71	70	66	fruit	N-Bal-Br	1	1	pʰʌl		N-Bal-Br 1 pʰʌl	response
71	70	66	fruit	N-Bal-Br	1	2	pʰʌɭ		1 pʰʌɭ	response
71	70	66	fruit	N-Jaj-OBC	1	1	pʰʌl		N-Jaj-OBC 1 pʰʌl	response
71	70	66	fruit	N-Bhi-Bhi	1	1	pʰʌɭ		N-Bhi-Bhi 1 pʰʌɭ	response
71	70	66	fruit	N-Bhi-Bhi	2	2	bidʒ		2 bidʒ	response
71	70	66	fruit	N-Dhar-Bhi	1	1	pʰʌɭ		N-Dhar-Bhi 1 pʰʌɭ	response
71	70	66	fruit	N-Khj-Bhi	1	1	pʰʌɭ		N-Khj-Bhi 1 pʰʌɭ	response
71	70	66	fruit	N-Mah-Bhi	1	1	pʰʌɭ		N-Mah-Bhi 1 pʰʌɭ	response
71	70	66	fruit	N-Rup-Br	1	1	pʰʌɭ		N-Rup-Br 1 pʰʌɭ	response
71	70	66	fruit	N-Khr-Gen	1	1	pʰɑɭ		N-Khr-Gen 1 pʰɑɭ	response
71	70	66	fruit	N-Awl-Bal	1	1	pʰʌl		N-Awl-Bal 1 pʰʌl	response
71	70	66	fruit	N-Sir-OBC	1	1	pʰʌɭ		N-Sir-OBC 1 pʰʌɭ	response
71	70	66	fruit	N-Kup-Dar	1	1	pʰʌl		N-Kup-Dar 1 pʰʌl	response
71	70	66	fruit	Par Bhi	1	1	pʰʌɭ		Par Bhi 1 pʰʌɭ	response
71	70	66	fruit	Malvi	1	1	pʰʌl		Malvi 1 pʰʌl	response
71	70	66	fruit	Hindi	1	1	pʰʌl		Hindi 1 pʰʌl	response
71	70	66	fruit	Gujarati	1	1	ɸʌɭ		Gujarati 1 ɸʌɭ	response
71	70	66	fruit	Marathi	1	1	ɸʌɭ		Marathi 1 ɸʌɭ	response
71	70	66	fruit	Marathi	1	2	ɸʌɭẽ		1 ɸʌɭẽ	response
71	70	67	mango	N-Son-Bal	2	1	kʌⁱɾi		N-Son-Bal 2 kʌⁱɾi	response
71	70	67	mango	N-Son-Pat	2	1	kʌⁱɾi		N-Son-Pat 2 kʌⁱɾi	response
71	70	67	mango	N-Bal-Br	2	1	kɑⁱɾi		N-Bal-Br 2 kɑⁱɾi	response
71	70	67	mango	N-Jaj-OBC	2	1	kɑⁱɾi		N-Jaj-OBC 2 kɑⁱɾi	response
71	70	67	mango	N-Bhi-Bhi	2	1	keɾi		N-Bhi-Bhi 2 keɾi	response
71	70	67	mango	N-Dhar-Bhi	2	1	kʌⁱɾi		N-Dhar-Bhi 2 kʌⁱɾi	response
71	70	67	mango	N-Khj-Bhi	2	1	kɑⁱɾi		N-Khj-Bhi 2 kɑⁱɾi	response
71	70	67	mango	N-Mah-Bhi	2	1	kʌⁱɾi		N-Mah-Bhi 2 kʌⁱɾi	response
71	70	67	mango	N-Rup-Br	2	1	kʌⁱɾi		N-Rup-Br 2 kʌⁱɾi	response
71	70	67	mango	N-Khr-Gen	1	1	ɑmbɑ		N-Khr-Gen 1 ɑmbɑ	response
71	70	67	mango	N-Awl-Bal	1	1	ɑmbo		N-Awl-Bal 1 ɑmbo	response
71	70	67	mango	N-Sir-OBC	1	1	ɑmbo		N-Sir-OBC 1 ɑmbo	response
71	70	67	mango	N-Kup-Dar	2	1	kɑⁱɾi		N-Kup-Dar 2 kɑⁱɾi	response
71	70	67	mango	Par Bhi	2	1	kʌⁱɾi		Par Bhi 2 kʌⁱɾi	response
71	70	67	mango	Malvi	2	1	keɾi		Malvi 2 keɾi	response
71	70	67	mango	Hindi	1	1	ɑm		Hindi 1 ɑm	response
71	70	67	mango	Gujarati	2	1	kɛɾi		Gujarati 2 kɛɾi	response
71	70	67	mango	Marathi	1	1	ɑmbɑ		Marathi 1 ɑmbɑ	response
71	70	68	banana	N-Son-Bal	1	1	keɭʌ		N-Son-Bal 1 keɭʌ	response
71	70	68	banana	N-Son-Pat	1	1	keɭo		N-Son-Pat 1 keɭo	response
71	70	68	banana	N-Bal-Br	1	1	keɭɔ		N-Bal-Br 1 keɭɔ	response
71	70	68	banana	N-Jaj-OBC	1	1	keɭɔ		N-Jaj-OBC 1 keɭɔ	response
71	70	68	banana	N-Bhi-Bhi	1	1	keɭo		N-Bhi-Bhi 1 keɭo	response
71	70	68	banana	N-Dhar-Bhi	1	1	keɭɑ		N-Dhar-Bhi 1 keɭɑ	response
71	70	68	banana	N-Khj-Bhi	1	1	keɭo		N-Khj-Bhi 1 keɭo	response
71	70	68	banana	N-Mah-Bhi	1	1	keɭɑ		N-Mah-Bhi 1 keɭɑ	response
71	70	68	banana	N-Rup-Br	1	1	keɭɔ		N-Rup-Br 1 keɭɔ	response
71	70	68	banana	N-Khr-Gen	1	1	kelɑ		N-Khr-Gen 1 kelɑ	response
71	70	68	banana	N-Awl-Bal	1	1	keɭɔ		N-Awl-Bal 1 keɭɔ	response
71	70	68	banana	N-Sir-OBC	1	1	keɭɔ		N-Sir-OBC 1 keɭɔ	response
71	70	68	banana	N-Kup-Dar	1	1	keɭo		N-Kup-Dar 1 keɭo	response
71	70	68	banana	Par Bhi	1	1	keɭᵊ		Par Bhi 1 keɭᵊ	response
71	70	68	banana	Malvi	1	1	keɭɑ		Malvi 1 keɭɑ	response
71	70	68	banana	Hindi	1	1	kelɑ		Hindi 1 kelɑ	response
71	70	68	banana	Gujarati	1	1	keɭu		Gujarati 1 keɭu	response
71	70	68	banana	Marathi	1	1	keɭe		Marathi 1 keɭe	response
72	71	69	wheat	N-Son-Bal	1	1	gʌũ		N-Son-Bal 1 gʌũ	response
72	71	69	wheat	N-Son-Pat	1	1	gʰʌũ		N-Son-Pat 1 gʰʌũ	response
72	71	69	wheat	N-Bal-Br	1	1	gʰʌũ		N-Bal-Br 1 gʰʌũ	response
72	71	69	wheat	N-Jaj-OBC	1	1	gʌũ		N-Jaj-OBC 1 gʌũ	response
72	71	69	wheat	N-Bhi-Bhi	1	1	gʰʌũ		N-Bhi-Bhi 1 gʰʌũ	response
72	71	69	wheat	N-Dhar-Bhi	1	1	gʌũ		N-Dhar-Bhi 1 gʌũ	response
72	71	69	wheat	N-Khj-Bhi	1	1	gʌhũ		N-Khj-Bhi 1 gʌhũ	response
72	71	69	wheat	N-Mah-Bhi	1	1	gʌũ		N-Mah-Bhi 1 gʌũ	response
72	71	69	wheat	N-Rup-Br	1	1	gʰʌũ		N-Rup-Br 1 gʰʌũ	response
72	71	69	wheat	N-Khr-Gen	1	1	gehũ		N-Khr-Gen 1 gehũ	response
72	71	69	wheat	N-Awl-Bal	1	1	gʌhũ		N-Awl-Bal 1 gʌhũ	response
72	71	69	wheat	N-Sir-OBC	1	1	gehũ		N-Sir-OBC 1 gehũ	response
72	71	69	wheat	N-Kup-Dar	1	1	gʌᶸ		N-Kup-Dar 1 gʌᶸ	response
72	71	69	wheat	Par Bhi	1	1	gʌvũ		Par Bhi 1 gʌvũ	response
72	71	69	wheat	Malvi	1	1	gʌũ		Malvi 1 gʌũ	response
72	71	69	wheat	Hindi	1	1	gɛhũ		Hindi 1 gɛhũ	response
72	71	69	wheat	Gujarati	1	1	gʱəũ		Gujarati 1 gʱəũ	response
72	71	69	wheat	Marathi	1	1	gʱʌhu		Marathi 1 gʱʌhu	response
		70	millet	N-Son-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Son-Pat		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Bal-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Jaj-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Bhi-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Dhar-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Khj-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Mah-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Rup-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Khr-Gen		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Awl-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Sir-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	N-Kup-Dar		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	Par Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	Malvi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	Hindi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	Gujarati		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		70	millet	Marathi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
72	71	71	rice	N-Son-Bal	1	1	tʃɔkʌ		N-Son-Bal 1 tʃɔkʌ	response
72	71	71	rice	N-Son-Pat	1	1	tʃɔkʰʌ		N-Son-Pat 1 tʃɔkʰʌ	response
72	71	71	rice	N-Bal-Br	1	1	tʃɔkʌ		N-Bal-Br 1 tʃɔkʌ	response
72	71	71	rice	N-Jaj-OBC	1	1	tʃɔkkʌ		N-Jaj-OBC 1 tʃɔkkʌ	response
72	71	71	rice	N-Bhi-Bhi	1	1	tʃokkɑ		N-Bhi-Bhi 1 tʃokkɑ	response
72	71	71	rice	N-Dhar-Bhi	1	1	tʃokʰɑ		N-Dhar-Bhi 1 tʃokʰɑ	response
72	71	71	rice	N-Khj-Bhi	1	1	tʃɔkʌ		N-Khj-Bhi 1 tʃɔkʌ	response
72	71	71	rice	N-Mah-Bhi	1	1	tʃokɑ		N-Mah-Bhi 1 tʃokɑ	response
72	71	71	rice	N-Rup-Br	3	1	tʃʌvʌl		N-Rup-Br 3 tʃʌvʌl	response
72	71	71	rice	N-Khr-Gen	1	1	tʃokɑ		N-Khr-Gen 1 tʃokɑ	response
72	71	71	rice	N-Awl-Bal	1	1	tʃokʰɑ		N-Awl-Bal 1 tʃokʰɑ	response
72	71	71	rice	N-Sir-OBC	1	1	tʃokʰɑ		N-Sir-OBC 1 tʃokʰɑ	response
72	71	71	rice	N-Kup-Dar	1	1	tʃɔkʰʌ		N-Kup-Dar 1 tʃɔkʰʌ	response
72	71	71	rice	Par Bhi	4	1	sɑɭ		Par Bhi 4 sɑɭ	response
72	71	71	rice	Malvi	1	1	tʃokkɑ		Malvi 1 tʃokkɑ	response
72	71	71	rice	Hindi	3	1	tʃɑvəl		Hindi 3 tʃɑvəl	response
72	71	71	rice	Gujarati	1	1	tʃokɑ		Gujarati 1 tʃokɑ	response
72	71	71	rice	Gujarati	3	2	tʃɑvəl		3 tʃɑvəl	response
72	71	71	rice	Marathi	2	1	tɑ̪nd̪uɭ		Marathi 2 tɑ̪nd̪uɭ	response
72	71	72	potato	N-Son-Bal	1	1	ɑlu		N-Son-Bal 1 ɑlu	response
72	71	72	potato	N-Son-Pat	1	1	ɑlu		N-Son-Pat 1 ɑlu	response
72	71	72	potato	N-Bal-Br	1	1	ɑɭu		N-Bal-Br 1 ɑɭu	response
72	71	72	potato	N-Jaj-OBC	1	1	ɑlu		N-Jaj-OBC 1 ɑlu	response
72	71	72	potato	N-Bhi-Bhi	1	1	ʌllu		N-Bhi-Bhi 1 ʌllu	response
72	71	72	potato	N-Dhar-Bhi	1	1	ʌllu		N-Dhar-Bhi 1 ʌllu	response
72	71	72	potato	N-Khj-Bhi	1	1	ɑɭu		N-Khj-Bhi 1 ɑɭu	response
72	71	72	potato	N-Mah-Bhi	1	1	ɑlu		N-Mah-Bhi 1 ɑlu	response
72	71	72	potato	N-Rup-Br	1	1	ɑɭu		N-Rup-Br 1 ɑɭu	response
72	71	72	potato	N-Khr-Gen	1	1	ɑlu		N-Khr-Gen 1 ɑlu	response
72	71	72	potato	N-Awl-Bal	1	1	ɑlu		N-Awl-Bal 1 ɑlu	response
72	71	72	potato	N-Sir-OBC	1	1	ɑlu		N-Sir-OBC 1 ɑlu	response
72	71	72	potato	N-Kup-Dar	1	1	ɑɭu		N-Kup-Dar 1 ɑɭu	response
72	71	72	potato	Par Bhi	1	1	ʌllu		Par Bhi 1 ʌllu	response
72	71	72	potato	Malvi	1	1	ɑlu		Malvi 1 ɑlu	response
72	71	72	potato	Hindi	1	1	ɑlu		Hindi 1 ɑlu	response
72	71	72	potato	Gujarati	2	1	bəʈɑkɑ		Gujarati 2 bəʈɑkɑ	response
72	71	72	potato	Marathi	2	1	bʌʈɑʈɑ		Marathi 2 bʌʈɑʈɑ	response
72	71	73	eggplant	N-Son-Bal	2	1	bʌtʌ		N-Son-Bal 2 bʌtʌ	response
72	71	73	eggplant	N-Son-Bal	4	2	ɾiŋgɳʌ		4 ɾiŋgɳʌ	response
72	71	73	eggplant	N-Son-Pat	2	1	bʌʈʈɔ		N-Son-Pat 2 bʌʈʈɔ	response
72	71	73	eggplant	N-Bal-Br	2	1	bʌʈɑ		N-Bal-Br 2 bʌʈɑ	response
72	71	73	eggplant	N-Jaj-OBC	2	1	bʰʌʈʈɔ		N-Jaj-OBC 2 bʰʌʈʈɔ	response
72	71	73	eggplant	N-Bhi-Bhi	2	1	bʰʌʈʈɑ		N-Bhi-Bhi 2 bʰʌʈʈɑ	response
72	71	73	eggplant	N-Dhar-Bhi	2	1	bʱʌʈʈɑ		N-Dhar-Bhi 2 bʱʌʈʈɑ	response
72	71	73	eggplant	N-Khj-Bhi	2	1	bʰʌʈʈɑ		N-Khj-Bhi 2 bʰʌʈʈɑ	response
72	71	73	eggplant	N-Mah-Bhi	2	1	bʱʌʈʈɑ		N-Mah-Bhi 2 bʱʌʈʈɑ	response
72	71	73	eggplant	N-Rup-Br	2	1	bʰʌʈʈɑ		N-Rup-Br 2 bʰʌʈʈɑ	response
72	71	73	eggplant	N-Khr-Gen	2	1	bʱɑʈʈe		N-Khr-Gen 2 bʱɑʈʈe	response
72	71	73	eggplant	N-Awl-Bal	2	1	bʱʌʈʈɑ		N-Awl-Bal 2 bʱʌʈʈɑ	response
72	71	73	eggplant	N-Awl-Bal	4	2	ɾiŋᵊɳɑ		4 ɾiŋᵊɳɑ	response
72	71	73	eggplant	N-Sir-OBC	2	1	bʰʌʈʈɑ		N-Sir-OBC 2 bʰʌʈʈɑ	response
72	71	73	eggplant	N-Kup-Dar	2	1	bʱʌʈʈʌ		N-Kup-Dar 2 bʱʌʈʈʌ	response
72	71	73	eggplant	Par Bhi	2	1	bʱʌʈʈɑ		Par Bhi 2 bʱʌʈʈɑ	response
72	71	73	eggplant	Malvi	2	1	bʰʌʈʈɑ		Malvi 2 bʰʌʈʈɑ	response
72	71	73	eggplant	Hindi	1	1	bẽᶸgən		Hindi 1 bẽᶸgən	response
72	71	73	eggplant	Gujarati	4	1	ɾiŋgəɳə		Gujarati 4 ɾiŋgəɳə	response
72	71	73	eggplant	Marathi	3	1	wɑŋge		Marathi 3 wɑŋge	response
72	71	74	groundnut	N-Son-Bal	4	1	sɪŋgɭʌⁱ		N-Son-Bal 4 sɪŋgɭʌⁱ	response
72	71	74	groundnut	N-Son-Pat	4	1	seŋəɳə		N-Son-Pat 4 seŋəɳə	response
72	71	74	groundnut	N-Bal-Br	4	1	seŋgəɭi		N-Bal-Br 4 seŋgəɭi	response
72	71	74	groundnut	N-Jaj-OBC	1	1	bʱʌjmukʰ		N-Jaj-OBC 1 bʱʌjmukʰ	response
72	71	74	groundnut	N-Bhi-Bhi	1	1	bʌⁱmu		N-Bhi-Bhi 1 bʌⁱmu	response
72	71	74	groundnut	N-Dhar-Bhi	1	1	bʌⁱmukʰ		N-Dhar-Bhi 1 bʌⁱmukʰ	response
72	71	74	groundnut	N-Khj-Bhi	4	1	seɳgɑn		N-Khj-Bhi 4 seɳgɑn	response
72	71	74	groundnut	N-Mah-Bhi	4	1	sengᵊɭi		N-Mah-Bhi 4 sengᵊɭi	response
72	71	74	groundnut	N-Rup-Br	4	1	seŋgəɭi		N-Rup-Br 4 seŋgəɭi	response
72	71	74	groundnut	N-Khr-Gen	1	1	huⁱmuŋg		N-Khr-Gen 1 huⁱmuŋg	response
72	71	74	groundnut	N-Awl-Bal	4	1	seŋᵊɭʌⁱ		N-Awl-Bal 4 seŋᵊɭʌⁱ	response
72	71	74	groundnut	N-Sir-OBC	2	1	muɳgpʰʌɭi		N-Sir-OBC 2 muɳgpʰʌɭi	response
72	71	74	groundnut	N-Kup-Dar	4	1	sɪŋgɭʌⁱ		N-Kup-Dar 4 sɪŋgɭʌⁱ	response
72	71	74	groundnut	Par Bhi	1	1	bʱʌjmʊkʰ		Par Bhi 1 bʱʌjmʊkʰ	response
72	71	74	groundnut	Malvi	2	1	pʰʌɭi		Malvi 2 pʰʌɭi	response
72	71	74	groundnut	Hindi	2	1	mũgɸʌli		Hindi 2 mũgɸʌli	response
72	71	74	groundnut	Gujarati	2	1	məgɸʌɭi		Gujarati 2 məgɸʌɭi	response
72	71	74	groundnut	Marathi	3	1	bwʱimu gɑtʃjɑ		Marathi 3 bwʱimu gɑtʃjɑ	response
72	71	74	groundnut	Marathi	4	2	ʃeŋgɑ		4 ʃeŋgɑ	response
72	71	75	chilli	N-Son-Bal	1	1	miɾi		N-Son-Bal 1 miɾi	response
72	71	75	chilli	N-Son-Pat	1	1	mʌrtʃʌ		N-Son-Pat 1 mʌrtʃʌ	response
72	71	75	chilli	N-Bal-Br	1	1	mɪɾin		N-Bal-Br 1 mɪɾin	response
72	71	75	chilli	N-Jaj-OBC	1	1	miɾi		N-Jaj-OBC 1 miɾi	response
72	71	75	chilli	N-Bhi-Bhi	1	1	miɾi		N-Bhi-Bhi 1 miɾi	response
72	71	75	chilli	N-Dhar-Bhi	1	1	miɾi		N-Dhar-Bhi 1 miɾi	response
72	71	75	chilli	N-Khj-Bhi	1	1	miɾi		N-Khj-Bhi 1 miɾi	response
72	71	75	chilli	N-Mah-Bhi	1	1	miɾtʃi		N-Mah-Bhi 1 miɾtʃi	response
72	71	75	chilli	N-Rup-Br	1	1	miɾi		N-Rup-Br 1 miɾi	response
72	71	75	chilli	N-Khr-Gen	1	1	miɾi		N-Khr-Gen 1 miɾi	response
72	71	75	chilli	N-Awl-Bal	1	1	miɾi		N-Awl-Bal 1 miɾi	response
72	71	75	chilli	N-Sir-OBC	1	1	miɾi		N-Sir-OBC 1 miɾi	response
72	71	75	chilli	N-Kup-Dar	1	1	mɪrtʃjɑ		N-Kup-Dar 1 mɪrtʃjɑ	response
72	71	75	chilli	Par Bhi	1	1	mɪɾɪ		Par Bhi 1 mɪɾɪ	response
72	71	75	chilli	Malvi	1	1	miɾtʃɪ		Malvi 1 miɾtʃɪ	response
72	71	75	chilli	Hindi	1	1	mɪɾtsi		Hindi 1 mɪɾtsi	response
72	71	75	chilli	Gujarati	1	1	məɾtʃũ		Gujarati 1 məɾtʃũ	response
72	71	75	chilli	Marathi	1	1	mɪɾtʃi		Marathi 1 mɪɾtʃi	response
73	72	76	turmeric	N-Son-Bal	1	1	hʌɭʌd̪		N-Son-Bal 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Son-Pat	1	1	hʌɭʌd̪		N-Son-Pat 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Bal-Br	1	1	hʌɭʌd̪		N-Bal-Br 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Jaj-OBC	1	1	hʌɭʌd̪		N-Jaj-OBC 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Bhi-Bhi	1	1	hʌɭʌd̪		N-Bhi-Bhi 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Dhar-Bhi	1	1	hʌɭʌd̪		N-Dhar-Bhi 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Khj-Bhi	1	1	hʌɭʌd̪		N-Khj-Bhi 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Mah-Bhi	1	1	hʌɭʌd̪		N-Mah-Bhi 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Rup-Br	1	1	hʌɭʌd̪		N-Rup-Br 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Khr-Gen	1	1	hɑɭd̪i		N-Khr-Gen 1 hɑɭd̪i	response
73	72	76	turmeric	N-Awl-Bal	1	1	hʌɭʌd̪		N-Awl-Bal 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Sir-OBC	1	1	hʌɭʌd̪		N-Sir-OBC 1 hʌɭʌd̪	response
73	72	76	turmeric	N-Kup-Dar	0	1	no entry		N-Kup-Dar 0 no entry	response
73	72	76	turmeric	Par Bhi	1	1	hʌlɪd̪		Par Bhi 1 hʌlɪd̪	response
73	72	76	turmeric	Malvi	1	1	hʌɭʌd̪		Malvi 1 hʌɭʌd̪	response
73	72	76	turmeric	Hindi	1	1	hʌld̪i		Hindi 1 hʌld̪i	response
73	72	76	turmeric	Gujarati	1	1	həɭɖə		Gujarati 1 həɭɖə	response
73	72	76	turmeric	Marathi	1	1	hʌɭʌd̪		Marathi 1 hʌɭʌd̪	response
73	72	77	garlic	N-Son-Bal	1	1	lʌsuɳə		N-Son-Bal 1 lʌsuɳə	response
73	72	77	garlic	N-Son-Pat	1	1	lʌsuɳə		N-Son-Pat 1 lʌsuɳə	response
73	72	77	garlic	N-Bal-Br	1	1	lʌsun		N-Bal-Br 1 lʌsun	response
73	72	77	garlic	N-Jaj-OBC	1	1	lʌsuɳə		N-Jaj-OBC 1 lʌsuɳə	response
73	72	77	garlic	N-Bhi-Bhi	1	1	lɑsuɳ		N-Bhi-Bhi 1 lɑsuɳ	response
73	72	77	garlic	N-Dhar-Bhi	1	1	lʌsuɳ		N-Dhar-Bhi 1 lʌsuɳ	response
73	72	77	garlic	N-Khj-Bhi	1	1	lɑsuɳ		N-Khj-Bhi 1 lɑsuɳ	response
73	72	77	garlic	N-Mah-Bhi	1	1	lʌʃuɳ		N-Mah-Bhi 1 lʌʃuɳ	response
