Item	Gloss	Source_Code	Source_Label	Site_Name	Role	Response	Similarity_Group	Form	PDF_Page	Printed_Page
82	oil	S	Bangani	Bangani	comparison control	1	1	t̪el	53	53
82	oil	J	Jaunpuri	Jaunpuri	comparison control	1	1	t̪el	53	53
82	oil	N	Nagpuriya	Nagpuriya	comparison control	1	1	t̪jɔl	53	53
82	oil	G	Sirmauri	Sirmauri	comparison control	1	1	tel	53	53
83	salt	K	Jaunsari-Korwa	Korwa	target	1	1	nuɳ	53	53
83	salt	K	Jaunsari-Korwa	Korwa	target	2	2	nuɳ	53	53
83	salt	D	Jaunsari-Khanaad	Khanaad	target	1	1	nuɳə	53	53
83	salt	D	Jaunsari-Khanaad	Khanaad	target	2	2	nuɳə	53	53
83	salt	C	Jaunsari-Chapnu	Chapnu	target	1	1	nuɳə	53	53
83	salt	C	Jaunsari-Chapnu	Chapnu	target	2	2	nuɳə	53	53
83	salt	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	nuɳə	53	53
83	salt	B	Jaunsari-Bhandroli	Bhandroli	target	2	2	nuɳə	53	53
83	salt	M	MixedJB-Maindrath	Maindrath	target	1	1	nuɳ	53	53
83	salt	M	MixedJB-Maindrath	Maindrath	target	2	2	nuɳ	53	53
83	salt	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	nun	53	53
83	salt	A	Jaunsari-Chakratha	Chakrata	target	1	1	nun	53	53
83	salt	h	Hindi	Hindi	comparison control	1	3	namak	53	53
83	salt	S	Bangani	Bangani	comparison control	1	1	nuɳ	53	53
83	salt	S	Bangani	Bangani	comparison control	2	2	nuɳ	53	53
83	salt	J	Jaunpuri	Jaunpuri	comparison control	1	2	l̪ɔɳ	53	53
83	salt	N	Nagpuriya	Nagpuriya	comparison control	1	2	l̪ɔɳ	53	53
83	salt	G	Sirmauri	Sirmauri	comparison control	1	4	kharo	53	53
84	meat	K	Jaunsari-Korwa	Korwa	target	1	1	moso	53	53
84	meat	D	Jaunsari-Khanaad	Khanaad	target	1	1	mɔsɔ	53	53
84	meat	C	Jaunsari-Chapnu	Chapnu	target	1	1	moso	53	53
84	meat	C	Jaunsari-Chapnu	Chapnu	target	2	2	çikaɾi	53	53
84	meat	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	çikaɾ	53	53
84	meat	M	MixedJB-Maindrath	Maindrath	target	1	2	çikaɾ	53	53
84	meat	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	çikaɾ	53	53
84	meat	A	Jaunsari-Chakratha	Chakrata	target	1	1	maso	53	53
84	meat	h	Hindi	Hindi	comparison control	1	1	mɐs	53	53
84	meat	S	Bangani	Bangani	comparison control	1	2	ʃikar	53	53
84	meat	J	Jaunpuri	Jaunpuri	comparison control	1	1	mãs	53	53
84	meat	J	Jaunpuri	Jaunpuri	comparison control	2	2	sikaɾ	53	53
84	meat	N	Nagpuriya	Nagpuriya	comparison control	1	2	sikaɾ	53	53
84	meat	G	Sirmauri	Sirmauri	comparison control	1	3	gʋɭʈi	53	53
85	fat	K	Jaunsari-Korwa	Korwa	target	1	1	tʃɐɾbi	53	53
85	fat	D	Jaunsari-Khanaad	Khanaad	target	1	1	tʃɐɾbi	53	53
85	fat	C	Jaunsari-Chapnu	Chapnu	target	1	1	tʃɐɾbi	53	53
85	fat	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	bo	53	53
85	fat	M	MixedJB-Maindrath	Maindrath	target	1	2	bo	53	53
85	fat	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	tʃɐɾbi	53	53
85	fat	A	Jaunsari-Chakratha	Chakrata	target	1	1	tʃəɾbi	53	53
85	fat	h	Hindi	Hindi	comparison control	1	1	tʃəɾbi	53	53
85	fat	S	Bangani	Bangani	comparison control	1	1	tʃəɾbi	54	54
85	fat	J	Jaunpuri	Jaunpuri	comparison control	1	1	tʃəɾbi	54	54
85	fat	N	Nagpuriya	Nagpuriya	comparison control	1	1	tʃəɾbi	54	54
85	fat	G	Sirmauri	Sirmauri	comparison control	1	1	tsərbɛ	54	54
86	fish	K	Jaunsari-Korwa	Korwa	target	1	1	matʃi	54	54
86	fish	D	Jaunsari-Khanaad	Khanaad	target	1	1	mɐtʃhi	54	54
86	fish	C	Jaunsari-Chapnu	Chapnu	target	1	1	matʃɦi	54	54
86	fish	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	matʃh	54	54
86	fish	M	MixedJB-Maindrath	Maindrath	target	1	1	mɐtʃhi	54	54
86	fish	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	mʌtʃhəli	54	54
86	fish	A	Jaunsari-Chakratha	Chakrata	target	1	1	matʃha	54	54
86	fish	h	Hindi	Hindi	comparison control	1	1	mʌtʃhəli	54	54
86	fish	S	Bangani	Bangani	comparison control	1	1	mətʃhli	54	54
86	fish	J	Jaunpuri	Jaunpuri	comparison control	1	1	matʃhɐ	54	54
86	fish	N	Nagpuriya	Nagpuriya	comparison control	1	1	matʃhu	54	54
86	fish	G	Sirmauri	Sirmauri	comparison control	1	1	mɐtʃhi	54	54
87	chicken	K	Jaunsari-Korwa	Korwa	target	1	2	kʊkəɖi	54	54
87	chicken	D	Jaunsari-Khanaad	Khanaad	target	1	2	kʊkəɖi	54	54
87	chicken	C	Jaunsari-Chapnu	Chapnu	target	1	2	kʊkəɖi	54	54
87	chicken	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	kʊkəɖi	54	54
87	chicken	M	MixedJB-Maindrath	Maindrath	target	1	2	kʊkəɖi	54	54
87	chicken	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	kʊkəɖi	54	54
87	chicken	A	Jaunsari-Chakratha	Chakrata	target	1	2	kukhəɽi	54	54
87	chicken	h	Hindi	Hindi	comparison control	1	1	mʊɾgi	54	54
87	chicken	S	Bangani	Bangani	comparison control	1	2	kukhəɽi	54	54
87	chicken	J	Jaunpuri	Jaunpuri	comparison control	1	1	mʊɾgi	54	54
87	chicken	J	Jaunpuri	Jaunpuri	comparison control	2	2	kukəɽa	54	54
87	chicken	N	Nagpuriya	Nagpuriya	comparison control	1	2	kukəɽa	54	54
87	chicken	G	Sirmauri	Sirmauri	comparison control	1	1	mʊɾgi	54	54
88	egg	K	Jaunsari-Korwa	Korwa	target	1	2	bat̪i	54	54
88	egg	D	Jaunsari-Khanaad	Khanaad	target	1	2	bat̪i	54	54
88	egg	C	Jaunsari-Chapnu	Chapnu	target	1	2	bat̪i	54	54
88	egg	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	bat̪ijɐ	54	54
88	egg	M	MixedJB-Maindrath	Maindrath	target	1	3	peni	54	54
88	egg	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	bat̪i	54	54
88	egg	A	Jaunsari-Chakratha	Chakrata	target	1	2	bat̪i	54	54
88	egg	h	Hindi	Hindi	comparison control	1	1	ʌɳɖa	54	54
88	egg	S	Bangani	Bangani	comparison control	1	1	əɳɖa	54	54
88	egg	J	Jaunpuri	Jaunpuri	comparison control	1	1	aɳɖɐ	54	54
88	egg	N	Nagpuriya	Nagpuriya	comparison control	1	1	əɳɖa	54	54
88	egg	G	Sirmauri	Sirmauri	comparison control	1	1	əɳɖa	54	54
89	cow	K	Jaunsari-Korwa	Korwa	target	1	1	gã	54	54
89	cow	D	Jaunsari-Khanaad	Khanaad	target	1	1	gãɔ	54	54
89	cow	C	Jaunsari-Chapnu	Chapnu	target	1	1	gãi	54	54
89	cow	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	gawɸ	54	54
89	cow	M	MixedJB-Maindrath	Maindrath	target	1	1	gau	54	54
89	cow	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	gawɸɖu	54	54
89	cow	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	gawɸɖu	54	54
89	cow	A	Jaunsari-Chakratha	Chakrata	target	1	1	gau	54	54
89	cow	h	Hindi	Hindi	comparison control	1	1	gaj	54	54
89	cow	S	Bangani	Bangani	comparison control	1	1	gai	54	54
89	cow	J	Jaunpuri	Jaunpuri	comparison control	1	2	goɾu	54	54
89	cow	N	Nagpuriya	Nagpuriya	comparison control	1	2	goɾu	54	54
89	cow	G	Sirmauri	Sirmauri	comparison control	1	1	gaj	54	54
90	buffalo	K	Jaunsari-Korwa	Korwa	target	1	2	meʃ	54	54
90	buffalo	D	Jaunsari-Khanaad	Khanaad	target	1	1	bɦes	54	54
90	buffalo	C	Jaunsari-Chapnu	Chapnu	target	1	2	mɐʃ	54	54
90	buffalo	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	mɔjç	54	54
90	buffalo	M	MixedJB-Maindrath	Maindrath	target	1	2	mɐçi	54	54
90	buffalo	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	bɦɐs	54	54
90	buffalo	A	Jaunsari-Chakratha	Chakrata	target	1	2	moiʃ	54	54
90	buffalo	h	Hindi	Hindi	comparison control	1	1	bɦæ̃s	54	54
90	buffalo	S	Bangani	Bangani	comparison control	1	2	moiʃ	54	54
90	buffalo	J	Jaunpuri	Jaunpuri	comparison control	1	1	bɦæ̃su	54	54
90	buffalo	N	Nagpuriya	Nagpuriya	comparison control	1	1	bɦæ̃su	54	54
90	buffalo	G	Sirmauri	Sirmauri	comparison control	1	2	mohiʃ	54	54
91	milk	K	Jaunsari-Korwa	Korwa	target	1	1	d̪ud̪	54	54
91	milk	D	Jaunsari-Khanaad	Khanaad	target	1	1	d̪ud̪	54	54
91	milk	C	Jaunsari-Chapnu	Chapnu	target	1	1	d̪ud̪	54	54
91	milk	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	d̪ud̪	54	54
91	milk	M	MixedJB-Maindrath	Maindrath	target	1	1	d̪ud̪	54	54
91	milk	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	d̪udɦ	54	54
91	milk	A	Jaunsari-Chakratha	Chakrata	target	1	1	d̪udɦ	54	54
91	milk	h	Hindi	Hindi	comparison control	1	1	d̪udɦ	54	54
91	milk	S	Bangani	Bangani	comparison control	1	1	d̪ud̪h	54	54
91	milk	J	Jaunpuri	Jaunpuri	comparison control	1	1	d̪ud̪h	54	54
91	milk	N	Nagpuriya	Nagpuriya	comparison control	1	1	d̪ud̪h	54	54
91	milk	G	Sirmauri	Sirmauri	comparison control	1	1	dudh	54	54
92	horns	K	Jaunsari-Korwa	Korwa	target	1	1	siŋg	55	55
92	horns	D	Jaunsari-Khanaad	Khanaad	target	1	1	siɳ	55	55
92	horns	C	Jaunsari-Chapnu	Chapnu	target	1	1	çiŋg	55	55
92	horns	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	siŋg	55	55
92	horns	M	MixedJB-Maindrath	Maindrath	target	1	1	siŋg	55	55
92	horns	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	siŋg	55	55
92	horns	A	Jaunsari-Chakratha	Chakrata	target	1	1	ʃiŋ	55	55
92	horns	h	Hindi	Hindi	comparison control	1	1	sĩŋ	55	55
92	horns	S	Bangani	Bangani	comparison control	1	1	siŋ	55	55
92	horns	J	Jaunpuri	Jaunpuri	comparison control	1	1	siŋ	55	55
92	horns	N	Nagpuriya	Nagpuriya	comparison control	1	1	siŋ	55	55
92	horns	G	Sirmauri	Sirmauri	comparison control	1	1	ʃiːg	55	55
93	tail	K	Jaunsari-Korwa	Korwa	target	1	1	pʊtʃhuŋ	55	55
93	tail	D	Jaunsari-Khanaad	Khanaad	target	1	1	pʊtʃhuŋ	55	55
93	tail	C	Jaunsari-Chapnu	Chapnu	target	1	1	puːtʃh	55	55
93	tail	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	gʊdʒəɾi	55	55
93	tail	M	MixedJB-Maindrath	Maindrath	target	1	1	pũtʃh	55	55
93	tail	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	putʃiɳ	55	55
93	tail	A	Jaunsari-Chakratha	Chakrata	target	1	1	putʃhuɳ	55	55
93	tail	h	Hindi	Hindi	comparison control	1	1	pũtʃh	55	55
93	tail	S	Bangani	Bangani	comparison control	1	3	pundʒuɽi	55	55
93	tail	J	Jaunpuri	Jaunpuri	comparison control	1	1	pʊtʃəɽu	55	55
93	tail	N	Nagpuriya	Nagpuriya	comparison control	1	1	pʋtʃəɽu	55	55
93	tail	G	Sirmauri	Sirmauri	comparison control	1	1	potsh	55	55
94	goat	K	Jaunsari-Korwa	Korwa	target	1	1	bəkeɾi	55	55
94	goat	D	Jaunsari-Khanaad	Khanaad	target	1	1	bəkeɾi	55	55
94	goat	C	Jaunsari-Chapnu	Chapnu	target	1	1	bəkeɾi	55	55
94	goat	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	bəkeɾi	55	55
94	goat	M	MixedJB-Maindrath	Maindrath	target	1	1	bəkeɾi	55	55
94	goat	M	MixedJB-Maindrath	Maindrath	target	2	2	uɳə	55	55
94	goat	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	bəkeɾi	55	55
94	goat	A	Jaunsari-Chakratha	Chakrata	target	1	1	bakɾi	55	55
94	goat	h	Hindi	Hindi	comparison control	1	1	bəkeɾi	55	55
94	goat	S	Bangani	Bangani	comparison control	1	1	bakɾi	55	55
94	goat	J	Jaunpuri	Jaunpuri	comparison control	1	1	bəkhəɾə	55	55
94	goat	N	Nagpuriya	Nagpuriya	comparison control	1	1	bakhɾu	55	55
94	goat	G	Sirmauri	Sirmauri	comparison control	1	1	bakori	55	55
95	dog	K	Jaunsari-Korwa	Korwa	target	1	2	kʊkuɾ	55	55
95	dog	D	Jaunsari-Khanaad	Khanaad	target	1	2	kʊkuɾ	55	55
95	dog	C	Jaunsari-Chapnu	Chapnu	target	1	2	kʊkuɾ	55	55
95	dog	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	kʊkuɾ	55	55
95	dog	M	MixedJB-Maindrath	Maindrath	target	1	2	kʊkuɾ	55	55
95	dog	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	kʊkuɾ	55	55
95	dog	A	Jaunsari-Chakratha	Chakrata	target	1	2	kʊkuɾ	55	55
95	dog	h	Hindi	Hindi	comparison control	1	1	kʊt̪t̪a	55	55
95	dog	S	Bangani	Bangani	comparison control	1	2	kʊkuɾ	55	55
95	dog	J	Jaunpuri	Jaunpuri	comparison control	1	1	kʊt̪t̪a	55	55
95	dog	J	Jaunpuri	Jaunpuri	comparison control	2	2	kʊkuɾ	55	55
95	dog	N	Nagpuriya	Nagpuriya	comparison control	1	2	kʊkuɾ	55	55
95	dog	G	Sirmauri	Sirmauri	comparison control	1	2	kʊkuɾ	55	55
96	snake	K	Jaunsari-Korwa	Korwa	target	1	3	çɐŋgəɖijat	55	55
96	snake	D	Jaunsari-Khanaad	Khanaad	target	1	3	çɐŋgəɖijat	55	55
96	snake	C	Jaunsari-Chapnu	Chapnu	target	1	3	sɐŋgəɖijaʈh	55	55
96	snake	B	Jaunsari-Bhandroli	Bhandroli	target	1	4	çɔŋgo	55	55
96	snake	M	MixedJB-Maindrath	Maindrath	target	1	1	sap	55	55
96	snake	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	sɐɾɐp	55	55
96	snake	A	Jaunsari-Chakratha	Chakrata	target	1	2	sɔɾəp	55	55
96	snake	h	Hindi	Hindi	comparison control	1	1	sãp	55	55
96	snake	S	Bangani	Bangani	comparison control	1	1	sãp	55	55
96	snake	J	Jaunpuri	Jaunpuri	comparison control	1	5	kiɽu	55	55
96	snake	N	Nagpuriya	Nagpuriya	comparison control	1	5	kiɽu	55	55
96	snake	G	Sirmauri	Sirmauri	comparison control	1	6	danːo	55	55
97	monkey	K	Jaunsari-Korwa	Korwa	target	1	1	band̪ɐɾ	55	55
97	monkey	D	Jaunsari-Khanaad	Khanaad	target	1	1	band̪ɐɾ	55	55
97	monkey	C	Jaunsari-Chapnu	Chapnu	target	1	1	band̪ɐɾ	55	55
97	monkey	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	band̪oɾ	55	55
97	monkey	M	MixedJB-Maindrath	Maindrath	target	1	1	band̪ɐɾ	55	55
97	monkey	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	band̪ɐɾ	55	55
97	monkey	A	Jaunsari-Chakratha	Chakrata	target	1	1	bənd̪əɾ	55	55
97	monkey	h	Hindi	Hindi	comparison control	1	1	bənd̪əɾ	55	55
97	monkey	S	Bangani	Bangani	comparison control	1	1	band̪ɐɾ	55	55
97	monkey	J	Jaunpuri	Jaunpuri	comparison control	1	1	band̪ɐɾ	55	55
97	monkey	N	Nagpuriya	Nagpuriya	comparison control	1	1	band̪oɾ	55	55
97	monkey	G	Sirmauri	Sirmauri	comparison control	1	1	bandor	55	55
98	mosquito	K	Jaunsari-Korwa	Korwa	target	1	3	kɐbaɖ	56	56
98	mosquito	D	Jaunsari-Khanaad	Khanaad	target	1	1	mɐtʃhɐɾ	56	56
98	mosquito	C	Jaunsari-Chapnu	Chapnu	target	1	1	mɐtʃhɐɾ	56	56
98	mosquito	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	kɐbaɖ	56	56
98	mosquito	M	MixedJB-Maindrath	Maindrath	target	1	3	kɐbaɖ	56	56
98	mosquito	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	mɐtʃhɐɾ	56	56
98	mosquito	A	Jaunsari-Chakratha	Chakrata	target	1	1	mət̪tʃhəɾ	56	56
98	mosquito	h	Hindi	Hindi	comparison control	1	1	mətʃhəɾ	56	56
98	mosquito	S	Bangani	Bangani	comparison control	1	2	guʈəle	56	56
98	mosquito	J	Jaunpuri	Jaunpuri	comparison control	1	1	mət̪tʃəɾ	56	56
98	mosquito	N	Nagpuriya	Nagpuriya	comparison control	1	1	mət̪tʃəɾ	56	56
98	mosquito	G	Sirmauri	Sirmauri	comparison control	1	1	mətʃhor	56	56
99	ant	K	Jaunsari-Korwa	Korwa	target	1	3	kɪmɔɖi	56	56
99	ant	D	Jaunsari-Khanaad	Khanaad	target	1	3	kɪmɔɖi	56	56
99	ant	C	Jaunsari-Chapnu	Chapnu	target	1	6	tʃinɔɖi	56	56
99	ant	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	kimlu	56	56
99	ant	M	MixedJB-Maindrath	Maindrath	target	1	3	kimlo	56	56
99	ant	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	tʃinʈi	56	56
99	ant	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	tʃɐɾkɔɳi	56	56
99	ant	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	3	6	tʃinʈi	56	56
99	ant	A	Jaunsari-Chakratha	Chakrata	target	1	4	kilmoɾija	56	56
99	ant	h	Hindi	Hindi	comparison control	1	1	tʃiʈi	56	56
99	ant	S	Bangani	Bangani	comparison control	1	3	kɪməli	56	56
99	ant	S	Bangani	Bangani	comparison control	2	5	kɪməli	56	56
99	ant	J	Jaunpuri	Jaunpuri	comparison control	1	3	kimlu	56	56
99	ant	N	Nagpuriya	Nagpuriya	comparison control	1	5	kirmulu	56	56
99	ant	G	Sirmauri	Sirmauri	comparison control	1	7	gjoɽi	56	56
100	spider	K	Jaunsari-Korwa	Korwa	target	1	4	tshɐɾnawɐt	56	56
100	spider	D	Jaunsari-Khanaad	Khanaad	target	1	1	məkɛ	56	56
100	spider	C	Jaunsari-Chapnu	Chapnu	target	1	4	tʃɐɾnaʈ	56	56
100	spider	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	tʃindʒowʈ	56	56
100	spider	M	MixedJB-Maindrath	Maindrath	target	1	2	dʒɦindʒawɸlə	56	56
100	spider	M	MixedJB-Maindrath	Maindrath	target	2	3	dʒɦindʒawɸlə	56	56
100	spider	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	mɐkəɖi	56	56
100	spider	A	Jaunsari-Chakratha	Chakrata	target	1	1	məkəɽa	56	56
100	spider	h	Hindi	Hindi	comparison control	1	1	məkəɖi	56	56
100	spider	S	Bangani	Bangani	comparison control	1	3	dʒindʒal	56	56
100	spider	J	Jaunpuri	Jaunpuri	comparison control	1	1	məkəɽa	56	56
100	spider	N	Nagpuriya	Nagpuriya	comparison control	1	1	məkəɽa	56	56
100	spider	G	Sirmauri	Sirmauri	comparison control	1	5	tʃundʒiala	56	56
101	name	K	Jaunsari-Korwa	Korwa	target	1	2	nav	56	56
101	name	D	Jaunsari-Khanaad	Khanaad	target	1	2	nav	56	56
101	name	C	Jaunsari-Chapnu	Chapnu	target	1	2	nav	56	56
101	name	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	nav	56	56
101	name	M	MixedJB-Maindrath	Maindrath	target	1	2	nawɸ	56	56
101	name	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	nam	56	56
101	name	A	Jaunsari-Chakratha	Chakrata	target	1	2	naũ	56	56
101	name	h	Hindi	Hindi	comparison control	1	1	nam	56	56
101	name	S	Bangani	Bangani	comparison control	1	1	nam	56	56
101	name	S	Bangani	Bangani	comparison control	2	2	naũ	56	56
101	name	J	Jaunpuri	Jaunpuri	comparison control	1	2	nɔ̃	56	56
101	name	N	Nagpuriya	Nagpuriya	comparison control	1	2	nɔ̃	56	56
101	name	G	Sirmauri	Sirmauri	comparison control	1	2	naũ	56	56
102	man	K	Jaunsari-Korwa	Korwa	target	1	1	ad̪mi	56	56
102	man	D	Jaunsari-Khanaad	Khanaad	target	1	1	adəmi	56	56
102	man	C	Jaunsari-Chapnu	Chapnu	target	1	1	ad̪mi	56	56
102	man	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	adəmi	56	56
102	man	M	MixedJB-Maindrath	Maindrath	target	1	1	ad̪əmː	56	56
102	man	M	MixedJB-Maindrath	Maindrath	target	2	3	maɳuʃ	56	56
102	man	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	ad̪mi	56	56
102	man	A	Jaunsari-Chakratha	Chakrata	target	1	2	moɾd̪	56	56
102	man	h	Hindi	Hindi	comparison control	1	1	adəmi	56	56
102	man	S	Bangani	Bangani	comparison control	1	2	meɾd̪	56	56
102	man	J	Jaunpuri	Jaunpuri	comparison control	1	1	ad̪mi	56	56
102	man	N	Nagpuriya	Nagpuriya	comparison control	1	4	mənəkhi	56	56
102	man	G	Sirmauri	Sirmauri	comparison control	1	1	admi	56	56
103	woman	K	Jaunsari-Korwa	Korwa	target	1	2	beʈkuɖi	56	56
103	woman	D	Jaunsari-Khanaad	Khanaad	target	1	2	beʈkuɖi	56	56
103	woman	C	Jaunsari-Chapnu	Chapnu	target	1	2	beʈkuɖi	56	56
103	woman	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	beʈkuɖi	56	56
103	woman	M	MixedJB-Maindrath	Maindrath	target	1	2	beʈkuɖi	56	56
103	woman	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	biʈkuɖi	56	56
103	woman	A	Jaunsari-Chakratha	Chakrata	target	1	2	bet̪kuɽi	56	56
103	woman	h	Hindi	Hindi	comparison control	1	1	ɔɾət	56	56
103	woman	S	Bangani	Bangani	comparison control	1	3	tʃhʋoɽ	56	56
103	woman	J	Jaunpuri	Jaunpuri	comparison control	1	4	bɛɾban	56	56
103	woman	N	Nagpuriya	Nagpuriya	comparison control	1	5	dʒənanu	56	56
103	woman	N	Nagpuriya	Nagpuriya	comparison control	2	6	lɔɽi	56	56
103	woman	G	Sirmauri	Sirmauri	comparison control	1	7	tiɾoẽ	56	56
104	child	K	Jaunsari-Korwa	Korwa	target	1	2	laɖəkɐʈo	57	57
104	child	D	Jaunsari-Khanaad	Khanaad	target	1	2	laɖəkɐʈo	57	57
104	child	C	Jaunsari-Chapnu	Chapnu	target	1	2	laɖəkɐʈo	57	57
104	child	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	tʃheɖu	57	57
104	child	M	MixedJB-Maindrath	Maindrath	target	1	4	nonaul	57	57
104	child	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	tʃoɾɐ	57	57
104	child	A	Jaunsari-Chakratha	Chakrata	target	1	5	laɽik	57	57
104	child	h	Hindi	Hindi	comparison control	1	1	bətʃha	57	57
104	child	S	Bangani	Bangani	comparison control	1	6	nana	57	57
104	child	S	Bangani	Bangani	comparison control	2	7	pet̪aɾ	57	57
104	child	J	Jaunpuri	Jaunpuri	comparison control	1	8	njaːl	57	57
104	child	N	Nagpuriya	Nagpuriya	comparison control	1	5	lɔɽu	57	57
104	child	G	Sirmauri	Sirmauri	comparison control	1	3	tshoːʈu	57	57
105	father	K	Jaunsari-Korwa	Korwa	target	1	2	babɐ	57	57
105	father	K	Jaunsari-Korwa	Korwa	target	2	3	babɐ	57	57
105	father	D	Jaunsari-Khanaad	Khanaad	target	1	3	bavɐ	57	57
105	father	C	Jaunsari-Chapnu	Chapnu	target	1	2	babɐ	57	57
105	father	C	Jaunsari-Chapnu	Chapnu	target	2	3	babɐ	57	57
105	father	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	baba	57	57
105	father	B	Jaunsari-Bhandroli	Bhandroli	target	2	3	baba	57	57
105	father	M	MixedJB-Maindrath	Maindrath	target	1	1	ba	57	57
105	father	M	MixedJB-Maindrath	Maindrath	target	2	2	baba	57	57
105	father	M	MixedJB-Maindrath	Maindrath	target	3	3	baba	57	57
105	father	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	bawɐ	57	57
105	father	A	Jaunsari-Chakratha	Chakrata	target	1	2	baba	57	57
105	father	A	Jaunsari-Chakratha	Chakrata	target	2	3	baba	57	57
105	father	h	Hindi	Hindi	comparison control	1	2	bap	57	57
105	father	S	Bangani	Bangani	comparison control	1	2	baba	57	57
105	father	S	Bangani	Bangani	comparison control	2	3	baba	57	57
105	father	J	Jaunpuri	Jaunpuri	comparison control	1	4	babaji	57	57
105	father	N	Nagpuriya	Nagpuriya	comparison control	1	2	bəbə	57	57
105	father	N	Nagpuriya	Nagpuriya	comparison control	2	3	bəbə	57	57
105	father	G	Sirmauri	Sirmauri	comparison control	1	2	baba	57	57
106	mother	K	Jaunsari-Korwa	Korwa	target	1	2	iːdʒi	57	57
106	mother	K	Jaunsari-Korwa	Korwa	target	2	3	iːdʒi	57	57
106	mother	D	Jaunsari-Khanaad	Khanaad	target	1	2	iːdʒi	57	57
106	mother	D	Jaunsari-Khanaad	Khanaad	target	2	3	iːdʒi	57	57
106	mother	C	Jaunsari-Chapnu	Chapnu	target	1	2	iːdʒi	57	57
106	mother	C	Jaunsari-Chapnu	Chapnu	target	2	3	iːdʒi	57	57
106	mother	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	iːdʒi	57	57
106	mother	B	Jaunsari-Bhandroli	Bhandroli	target	2	3	iːdʒi	57	57
106	mother	M	MixedJB-Maindrath	Maindrath	target	1	3	idʒilɐ	57	57
106	mother	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	4	buː	57	57
106	mother	A	Jaunsari-Chakratha	Chakrata	target	1	2	idʒi	57	57
106	mother	A	Jaunsari-Chakratha	Chakrata	target	2	3	idʒi	57	57
106	mother	h	Hindi	Hindi	comparison control	1	1	mɐ̃	57	57
106	mother	S	Bangani	Bangani	comparison control	1	2	ɪdʒə	57	57
106	mother	S	Bangani	Bangani	comparison control	2	3	ɪdʒə	57	57
106	mother	J	Jaunpuri	Jaunpuri	comparison control	1	1	mãdʒi	57	57
106	mother	J	Jaunpuri	Jaunpuri	comparison control	2	2	mãdʒi	57	57
106	mother	N	Nagpuriya	Nagpuriya	comparison control	1	1	mã	57	57
106	mother	N	Nagpuriya	Nagpuriya	comparison control	2	4	bu	57	57
106	mother	G	Sirmauri	Sirmauri	comparison control	1	1	mã	57	57
