Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p476:u021:f001,p476:u021,3,476,S247,DEDS,form,Kolami,SR.,nadur kaleṇ,to gaze,active,reflex,den2-new:S²47,,unresolved_target,Kolami,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²47]",46fbb0a234f72c4853dca4fc32293d862b0e1e0981b9ce1ea9acb7e3ce07c6af
2026-08-19,p476:u021:f002,p476:u021,3,476,S247,DEDS,form,Gondi,A Su.,naddur,sight,active,reflex,den2-new:S²47,,unresolved_target,adil,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²47]",ec4c0c5b83a515c97e0dd9a24b488822ab2be71d5b5f9f0c5a13aebf7d917477
2026-08-19,p476:u022,,3,476,S248,DEDS,record,,,,,,,den2-new:S²48,d3611|d3622,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²48]",a4601b5599e9d0908a3bb8efcd5a9e21b268b5f6b2b823196ed585d3b43e7053
2026-08-19,p476:u022:f001,p476:u022,3,476,S248,DEDS,form,Tamil,,nal,dense,active,reflex,den2-new:S²48,d3611|d3622,installed_form,Tamil,d3622,burrow-emeneau1972den2:p476:u022:f001,DEN new entry resolved by unique diacritic-insensitive language-and-form plus unique gloss overlap; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nal' reconciled as 'naḷ',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²48]",7c911ed1d838faaca6938b489131ced7890ff9c0173a14e4966b98fd83b102d6
2026-08-19,p476:u022:f002,p476:u022,3,476,S248,DEDS,form,Tamil,,nalam,"width, breadth, extent",active,reflex,den2-new:S²48,d3611|d3622,installed_form,Tamil,d3622,burrow-emeneau1972den2:p476:u022:f002,DEN new entry resolved by diacritic-insensitive form plus unique gloss overlap; an unmarked exact homonym has an incompatible gloss; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nalam' reconciled as 'naḷam',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²48]",743cb886b15d5643b064671cec3b0ab4fe24f07c6fdf5c2003c207f4e444fafc
2026-08-19,p476:u022:f003,p476:u022,3,476,S248,DEDS,form,Tamil,,"nali (-v-, -nt-)","to be close together, crowded, be vast in extent",active,reflex,den2-new:S²48,d3611|d3622,installed_form,Tamil,d3611,burrow-emeneau1972den2:p476:u022:f003,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²48]",bc5b0b10afd75e084f83228c9b093d1658ad33c21a4e1f239e13aa04f8d6729d
2026-08-19,p476:u022:f004,p476:u022,3,476,S248,DEDS,form,Tamil,,nalippu,overcrowdedness,active,reflex,den2-new:S²48,d3611|d3622,installed_form,Tamil,d3622,burrow-emeneau1972den2:p476:u022:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nalippu' reconciled as 'naḷippu',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²48]",0a0c93f7a884e9751d2c2683e36d108a58fde3d6468ca62e034dfb657017d754
2026-08-19,p476:u022:f005,p476:u022,3,476,S248,DEDS,form,Konda,,nando,"fat, stout, bulky; many; a flock",active,reflex,den2-new:S²48,d3611|d3622,installed_form,Konda,d3622,burrow-emeneau1972den2:p476:u022:f005,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nando' reconciled as 'naṇḍo',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²48]",12f2a4a97d0fba0933daa26caa30e8fe26c8fe5f8b9f34bb92b7d4609ac6d565
2026-08-19,p476:u023,,3,476,S249,DEDS,record,,,,,,,den2-new:S²49,d3653,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²49]",38e9eccdef86814c03332d7c86911988e4f1024855c6830f8373733ccabcafef
2026-08-19,p476:u023:f001,p476:u023,3,476,S249,DEDS,form,Tamil,,"narattai, naram",orange,active,reflex,den2-new:S²49,d3653,unreconciled_transcription,Tamil,d3653,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²49]",a6322c48966c94374ea16f992fa98de5456fb0dceff915914367f524a9b100ac
2026-08-19,p476:u023:f002,p476:u023,3,476,S249,DEDS,form,Malayalam,Tiyya,naram,lemon plant,active,reflex,den2-new:S²49,d3653,installed_form,tiyya,d3653,burrow-emeneau1972den2:p476:u023:f002,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'naram' reconciled as 'nāram',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²49]",3bb8c331a1ad7992fe92ddf505aca805461acf774714b930ce616b2ac4f73600
2026-08-19,p476:u024,,3,476,S250,DEDS,record,,,,,,,den2-new:S²50,d3657,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²50]",432155a3b00260a7546878fcf46a9c3474943fcab1d2c9d40a8f6b9f3d769e76
2026-08-19,p476:u024:f001,p476:u024,3,476,S250,DEDS,form,Tamil,,nal,"youth, juvenility, freshness",active,reflex,den2-new:S²50,d3657,installed_form,Tamil,d3657,burrow-emeneau1972den2:p476:u024:f001,DEN new entry resolved by unique diacritic-insensitive language-and-form plus unique gloss overlap; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nal' reconciled as 'nāḷ',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²50]",f41f6cc9ef6f6cb5bdd3a38d6984c03dfda706c17aa4f11364b21f200c4201da
2026-08-19,p476:u024:f002,p476:u024,3,476,S250,DEDS,form,Kannada,,nali,"softness, smoothness, tenderness, beauty, brightness",active,reflex,den2-new:S²50,d3657,installed_form,Kannada,d3657,burrow-emeneau1972den2:p476:u024:f002,current-DEDR target inherited from the same DEN new-entry segment; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nali' reconciled as 'naḷi',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²50]",c827539e70c839b11dbccb2f6521c7c35fc966a9772c439512b3ac8517f9480e
2026-08-19,p476:u024:f003,p476:u024,3,476,S250,DEDS,form,Kannada,,nalanalake,"softness, smoothness, tenderness, beauty, brightness",active,reflex,den2-new:S²50,d3657,installed_form,Kannada,d3657,burrow-emeneau1972den2:p476:u024:f003,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'nalanalake' reconciled as 'naḷanaḷake',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²50]",f38f5538c150fbaeb1b03c516390cda0eae955bb2464d47ca1ac6c202e5a4e33
2026-08-19,p476:u025,,3,476,S251,DEDS,record,,,,,,,den2-new:S²51,d3782,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²51]",d9b0d1e860a5d4e5dc75907930314d027cad6b329efd97435b8ea288021eb464
2026-08-19,p476:u025:f001,p476:u025,3,476,S251,DEDS,form,Tulu,,nocci,"rice cooked with ghee, coconut, etc.",active,reflex,den2-new:S²51,d3782,installed_form,Tulu,d3782,burrow-emeneau1972den2:p476:u025:f001,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²51]",db7441ef0f2474d4adc8aba386bed449dba4e2394301399513cb989e656cd5f0
2026-08-19,p476:u025:f002,p476:u025,3,476,S251,DEDS,form,Kuruba,LSB 1.11,nicci,cooked rice,active,reflex,den2-new:S²51,d3782,unreconciled_transcription,BettaKurumba,d3782,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²51]",7cc41f3eb88cdd91d99ed6f5b335634890d3a9441cc71f35fb5f0afd3ae4a3fb
2026-08-19,p476:u026,,3,476,S252,DEDS,record,,,,,,,den2-new:S²52,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²52]",882d597aa1223d8b4ec75ff6c14a23cd2a460264342760e4affd80ffb62bfde3
2026-08-19,p476:u026:f001,p476:u026,3,476,S252,DEDS,form,Kannada,"Sholiga, LSB 6.18",notti,buttocks,active,reflex,den2-new:S²52,,unresolved_target,Kannada,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²52]",37a5fff62a94e5f80ca9a9fa831f95fccefb5d957bd9d6ba52e1f9ca5340f3c9
2026-08-19,p476:u026:f002,p476:u026,3,476,S252,DEDS,form,Tulu,,nittel,"hip, loin, waist",active,reflex,den2-new:S²52,,unresolved_target,Tulu,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²52]",531741d780dd3323a5b73b58da097f6258bfcba7f0a78b882afe68c48f15d566
2026-08-19,p476:u027,,3,476,S253,DEDS,record,,,,,,,den2-new:S²53,d3915,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²53]",5c67e246341f303aba0c873a4b4178126298a583404da17a2adb7c7c90fddb64
2026-08-19,p476:u027:f001,p476:u027,3,476,S253,DEDS,form,Kannada,Gul.,padra,layer,active,reflex,den2-new:S²53,d3915,unreconciled_transcription,gulbarga,d3915,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²53]",74d45dde7466155664fcc8ff175e7dbfc27d9578dcb42b21081ba7dcbb5cc0b5
2026-08-19,p476:u027:f002,p476:u027,3,476,S253,DEDS,form,Kannada,Kittel,hadi,layer of stone or brick in the ground,active,reflex,den2-new:S²53,d3915,installed_form,Kannada,d3915,burrow-emeneau1972den2:p476:u027:f002,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²53]",423ab1ab7f1daaa7eed2e3b11855911bc4b60620f62ff6a689c8c6f49a85c6f8
2026-08-19,p476:u027:f003,p476:u027,3,476,S253,DEDS,form,Tulu,,padyri,"layer, stratum",active,reflex,den2-new:S²53,d3915,unreconciled_transcription,Tulu,d3915,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 476, entry S²53]",616d34275c64ca657766831e2e62734975c824bba9b93a847b5f593d02ad797a
2026-08-19,p476:u028,,3,476,S254,DEDS,record,,,,,,,den2-new:S²54,d3923,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²54]",40c1009e0ae5fa9b928bc8af6ca1b1b56385238e6b49019f22b2431c7a73fcec
2026-08-19,p476:u028:f001,p476:u028,3,476,S254,DEDS,form,Gondi,Mu.,panti,bowstring,active,reflex,den2-new:S²54,d3923,installed_form,muria,d3923,burrow-emeneau1972den2:p476:u028:f001,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²54]",14f4e39c387191a48c1adbbedb7fef9ee89466cded9440bdf670b662e45586ec
2026-08-19,p476:u028:f002,p476:u028,3,476,S254,DEDS,form,Gondi,Ko.,pant,bowstring,active,reflex,den2-new:S²54,d3923,installed_form,koya,d3923,burrow-emeneau1972den2:p476:u028:f002,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²54]",076407ac363fd1c14a025d804623050e589f73f69bf15d46406480efe753dffa
2026-08-19,p476:u028:f003,p476:u028,3,476,S254,DEDS,form,Konda,BB,ponti,bowstring,active,reflex,den2-new:S²54,d3923,installed_form,Konda,d3923,burrow-emeneau1972den2:p476:u028:f003,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²54]",a77f25376613191f34a0826eb6bb9d3a0d286de2d5d80a982787a65cbeeee98d
2026-08-19,p476:u028:f004,p476:u028,3,476,S254,DEDS,form,Pengo,,panti,bowstring,active,reflex,den2-new:S²54,d3923,installed_form,Pengo,d3923,burrow-emeneau1972den2:p476:u028:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'panti' reconciled as 'paṇti',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²54]",17029fe6f8d275336a5bef45d3311db031529439b7fea5ec136ae30188ea2421
2026-08-19,p476:u028:f005,p476:u028,3,476,S254,DEDS,form,Manda,,pante,bowstring,active,reflex,den2-new:S²54,d3923,installed_form,Manda,d3923,burrow-emeneau1972den2:p476:u028:f005,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'pante' reconciled as 'paṇte',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²54]",d261aff6c18dc577fe5798178f0ab4dc8db7f873ff7fd1623f23b8f1a4d4d798
2026-08-19,p476:u029,,3,476,S255,DEDS,record,,,,,,,den2-new:S²55,d3959,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²55]",fb6812f613d2c4f37f24154258c6c6e7e53128cbedfced600d27b93840880300
2026-08-19,p476:u029:f001,p476:u029,3,476,S255,DEDS,form,Kannada,,haralu,castor oil plant,active,reflex,den2-new:S²55,d3959,installed_form,Kannada,d3959,burrow-emeneau1972den2:p476:u029:f001,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'haralu' reconciled as 'haraḷu',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²55]",59c2c6403441fc789a535c4e4eb35019ac3c7f27e6b33fc436df2c97e6b80832
2026-08-19,p476:u029:f002,p476:u029,3,476,S255,DEDS,form,Kannada,,haralenne,castor oil,active,reflex,den2-new:S²55,d3959,installed_form,Kannada,d3959,burrow-emeneau1972den2:p476:u029:f002,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'haralenne' reconciled as 'haraḷeṇṇe',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²55]",0fc54d5d5f2a062816698e0256af4cc6e1e3f56e3f1636861d7def589a05b24e
2026-08-19,p476:u029:f003,p476:u029,3,476,S255,DEDS,form,Kannada,Hal.,hallenne,castor oil,active,reflex,den2-new:S²55,d3959,installed_form,halakki,d3959,burrow-emeneau1972den2:p476:u029:f003,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²55]",92b621a6de1e87be2da4466c43f6c505f22af7d99ad1e69f4b549085580d37e1
2026-08-19,p476:u029:f004,p476:u029,3,476,S255,DEDS,form,Tulu,,pareldeṇṇe,castor oil,active,reflex,den2-new:S²55,d3959,installed_form,Tulu,d3959,burrow-emeneau1972den2:p476:u029:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'pareldeṇṇe' reconciled as 'pareldeṇṇè',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 476, entry S²55]",9e2d9b88091d477f63f5f50854a92d0415017eaca9527ace29a36cb3ede8adc4
2026-08-19,p476:u030,,3,476,S256,DEDS,record,,,,,,,den2-new:S²56,d4001,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 476, entry S²56]",fb339014399b4fe1e6c0e92a540d3568f3da66f094b51e44190671645e2e1094
