Snapshot_Date,Collation_Date,Unit_ID,Region,Section,Printed_Page,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Etymon_Candidates,Parameter_ID,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,s2.12:q37,prose,2.12 Layer II,19,tammūz-ə-ʋa,from july (onwards),"y in the interrogative kēʋa “where to?” ( kēʋa garã “where did (s)he go?”). It was also recorded in temporal expressions: tammūz-ə-ʋa “from july (onwards)”, and the locational adverb fatnāwa “a",ingested,,tammūz-ə-ʋa,from july (onwards),dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q37,,,"herin2012domari[p. 19, section 2.12]",da109878db673bbcd82e054e054e309cbae7c421dc189c92ec6cdb85b8cb32d4
2026-08-25,2026-08-25,s2.12:q38,prose,2.12 Layer II,19,fatnāwa,above,"ere did (s)he go?”). It was also recorded in temporal expressions: tammūz-ə-ʋa “from july (onwards)”, and the locational adverb fatnāwa “above” (together with fatnāka , marked here",ingested,,fatnāwa,above,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q38,,,"herin2012domari[p. 19, section 2.12]",c6e6455b63c67a02069fd5428231cf98ab29b8dc6e22b5607fff5db568223904
2026-08-25,2026-08-25,s2.12:q39,prose,2.12 Layer II,19,,"towards, in the direction of","a “above” (together with fatnāka , marked here with adessive -ka ). When it marks a noun denoting a location, its meaning is closer to “towards, in the direction of” rather than a bare allative encoding de",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 19, section 2.12]",835b826e959536a6d76b2e3b9d700c05ba02c3820a41b9bea093eaff975425e3
2026-08-25,2026-08-25,s2.12:q40,prose,2.12 Layer II,19,,"for, since","n. For this purpose, the noun is zero-marked or marked with -ki (see below). If the noun marked with -ʋa refers to time, its meaning is “for, since”. The marker -ʋa is most likely to hav",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 19, section 2.12]",76cb1c6e43670f83738a8d834523de41cbd4223b02e7ce850bac7a9dd4bbdb75
2026-08-25,2026-08-25,s2.12:q41,prose,2.12 Layer II,20,,ablative,"The marker -ki is highly multifunctional. The term “ablative”, which appears in both Macalister (1914",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 20, section 2.12]",e9bd0834d2c68dcbd5b7d3bb7eef6d758171b6ced83515157acae766899d4bce
2026-08-25,2026-08-25,ex19:w1,example,2.12 Layer II,20,bēn-ōs,sister-3SG,example (19) word 1,ingested,,bēn-ōs,sister,3sg dialect:as:aleppo:Aleppo,,,,herin2012domari:ex19:w1,,,"herin2012domari[p. 20, example (19) word 1]",62520323c497ccb25c4eacfabcb560364ccf89506c4d8402a6eba051b7af7bb5
2026-08-25,2026-08-25,ex19:w2,example,2.12 Layer II,20,parde,return.PRF.3SG,example (19) word 2,ingested,,parde,to return,perfect 3sg verb dialect:as:aleppo:Aleppo,,,,herin2012domari:ex19:w2,,,"herin2012domari[p. 20, example (19) word 2]",7b5cf6fbb34e5cd28178380b5f2009bf0907d7545e1fd2b1eec1399156c35d63
2026-08-25,2026-08-25,ex19:w3,example,2.12 Layer II,20,ʋyār-ə-ki,market-OBL-ABL,example (19) word 3,ingested,,ʋyār-ə-ki,market,obl abl dialect:as:aleppo:Aleppo,,,,herin2012domari:ex19:w3,,,"herin2012domari[p. 20, example (19) word 3]",7b5e755ac30d203d28dd5a8b00138996590d932be0abeea8d0008176c0926b23
2026-08-25,2026-08-25,ex19:translation,translation,2.12 Layer II,20,,His sister has come back from the market,free translation of example (19),skipped,free translation of a numbered example,,,,,,,,,,"herin2012domari[p. 20, example (19) free translation]",f04e33d240ac2a424aa924add028341276a490044f308c298e7189cafa640721
2026-08-25,2026-08-25,ex20:w1,example,2.12 Layer II,20,ḥatta,in order to,example (20) word 1,ingested,,ḥatta,in order to,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex20:w1,,,"herin2012domari[p. 20, example (20) word 1]",3fa876c9452356a0d0e42b8ab83a34d04f3363767ed257fcffd7351d581821fc
2026-08-25,2026-08-25,ex20:w2,example,2.12 Layer II,20,rāštən,arrive.SUBJ.1PL,example (20) word 2,ingested,,rāštən,to arrive,subjunctive 1pl verb dialect:as:aleppo:Aleppo,,,,herin2012domari:ex20:w2,,,"herin2012domari[p. 20, example (20) word 2]",34f8c9fa7aa1f3dc04928a570f54ffa897a6e16e33d470eeb079522073e9e1ba
2026-08-25,2026-08-25,ex20:w3,example,2.12 Layer II,20,ʋyār-ə-ki,town-OBL-ABL,example (20) word 3,ingested,,ʋyār-ə-ki,town,obl abl dialect:as:aleppo:Aleppo,,,,herin2012domari:ex20:w3,,,"herin2012domari[p. 20, example (20) word 3]",f3c1dae437e61e25ee3821d38ed22c562cbfd57b098cd04d27b2e83b3679502a
2026-08-25,2026-08-25,ex20:w4,example,2.12 Layer II,20,~,,example (20) word 4,skipped,no lexical gloss: the source glosses this token by grammatical category only,,,,,,,,,,"herin2012domari[p. 20, example (20) word 4]",b9c3ea980855688d5dd9c6d4ba57b2d827fd8368a0b0830e152bfb66e42a25a8
2026-08-25,2026-08-25,ex20:w5,example,2.12 Layer II,20,ʋyār,town,example (20) word 5,ingested,,ʋyār,town,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex20:w5,,,"herin2012domari[p. 20, example (20) word 5]",f31b8f5f0d6f91d3f4cb535331ca6df8b48f4e22c40bb9351c184b311360583f
2026-08-25,2026-08-25,ex20:translation,translation,2.12 Layer II,20,,In order to get downtown,free translation of example (20),skipped,free translation of a numbered example,,,,,,,,,,"herin2012domari[p. 20, example (20) free translation]",e42f25837d8eebbc074f8f6eba150603cfb634fe2a6366baa254889513d10b08
2026-08-25,2026-08-25,s2.12:q42,prose,2.12 Layer II,20,z-,from,"explanation for this is that Aleppo Domari has acquired from Western Iranian and Arabic a set of prepositions, amongst which one finds z- “from”, leading to a morphological hypercharac",ingested,,z-,from,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q42,,,"herin2012domari[p. 20, section 2.12]",9fdd56e26ed5cacea442afcd32b9eaec92fe5fdec124aefae62fc2fb4f565147
2026-08-25,2026-08-25,s2.12:q43,prose,2.12 Layer II,20,z-mistašfā-ki,from hospital,"a morphological hypercharacterisation on the head noun which is marked twice for ablative, as evidenced by these examples: z-mistašfā-ki “from hospital” (from-hospital-ABL), z-dāwat-ə-ki “fr",ingested,,z-mistašfā-ki,from hospital,abl dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q43,,,"herin2012domari[p. 20, section 2.12]",690284dfd238fd6a00f5de584f870b0742d7782486a08c48fef7db86fef8bcaa
2026-08-25,2026-08-25,s2.12:q44,prose,2.12 Layer II,20,z-dāwat-ə-ki,from the wedding,"oun which is marked twice for ablative, as evidenced by these examples: z-mistašfā-ki “from hospital” (from-hospital-ABL), z-dāwat-ə-ki “from the wedding” (from-wedding-OBL-ABL). It is very like",ingested,,z-dāwat-ə-ki,from the wedding,obl abl dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q44,,,"herin2012domari[p. 20, section 2.12]",83a69f90b2713284d08b659d1e6cea075ebcc5d7fb2516b076552f64f68e1a2e
2026-08-25,2026-08-25,s2.12:q45,prose,2.12 Layer II,20,qabəl ē xaṭr-ē-ki,"before that time, previously","case was also recorded in the following (see below for a discussion of prepositions, the so-called Layer III markers): qabəl ē xaṭr-ē-ki “before that time, previously” (before this.OBL time-OBL-ABL). Another",ingested,,qabəl; ē; xaṭr-ē-ki,before; this; time,dialect:as:aleppo:Aleppo; demonstrative obl dialect:as:aleppo:Aleppo; obl abl dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q45:w1; herin2012domari:s2.12:q45:w2; herin2012domari:s2.12:q45:w3,,,"herin2012domari[p. 20, section 2.12]",a0a70f709d8849ff9d2030eb200af1bbc081f913f2ba8d80e0f932240b618e9a
2026-08-25,2026-08-25,ex21:w1,example,2.12 Layer II,21,tōm,give.PFV.1.SG,example (21) word 1,ingested,,tōm,to give,pfv 1sg verb dialect:as:aleppo:Aleppo,,,,herin2012domari:ex21:w1,,,"herin2012domari[p. 21, example (21) word 1]",4e30aaae16819619423043fca425a73d1ee73cade62f0527e44ed1106d2f5378
2026-08-25,2026-08-25,ex21:w2,example,2.12 Layer II,21,dād-ōm-ki,mother-1SG-ABL,example (21) word 2,ingested,,dād-ōm-ki,mother,1sg abl dialect:as:aleppo:Aleppo,,,,herin2012domari:ex21:w2,,,"herin2012domari[p. 21, example (21) word 2]",c9445b222502b45f3ea62f2935668dc8a50df490e43397e85302ed98e68b0cda
2026-08-25,2026-08-25,ex21:w3,example,2.12 Layer II,21,bkēz,nice,example (21) word 3,ingested,,bkēz,nice,dialect:as:aleppo:Aleppo,,,,herin2012domari:ex21:w3,,,"herin2012domari[p. 21, example (21) word 3]",6ed63cad588b0f1a52ccb84308c6ffad64ba2e62616c4c23e93c808df5810acf
2026-08-25,2026-08-25,ex21:w4,example,2.12 Layer II,21,guštary-ā,ring-INDEF,example (21) word 4,ingested,,guštary-ā,ring,indef dialect:as:aleppo:Aleppo,,,,herin2012domari:ex21:w4,,,"herin2012domari[p. 21, example (21) word 4]",fc9d3edb8642b9d0c4feb0f043410bc696ea2560cfef1ed24b4c5d34c47e9fd6
2026-08-25,2026-08-25,ex21:translation,translation,2.12 Layer II,21,,I gave my mother a nice ring,free translation of example (21),skipped,free translation of a numbered example,,,,,,,,,,"herin2012domari[p. 21, example (21) free translation]",652c42b46196373c3d744d988620264e0639c20bd217ba883fec4feff4adf06b
2026-08-25,2026-08-25,s2.12:q46,prose,2.12 Layer II,21,xāf,he was afraid,"As shown above, argument marking patterns of certain verbs are also transferred from Arabic into Domari. The Arabic verb xāf “he was afraid” introduces its complement with the prep",skipped,"cited in its own language as a donor, etymon or structural model, not as Domari: the Arabic verb xāf",,,,,,,,,,"herin2012domari[p. 21, section 2.12]",4bbfbaed1db1050640c43953109c041ec97b80e86a663f31abd3790a6b277926
2026-08-25,2026-08-25,s2.12:q47,prose,2.12 Layer II,21,min,from,bs are also transferred from Arabic into Domari. The Arabic verb xāf “he was afraid” introduces its complement with the preposition min “from”: bitxāf min in-nār “she is afraid of,skipped,"cited in its own language as a donor, etymon or structural model, not as Domari: the Arabic preposition min",,,,,,,,,,"herin2012domari[p. 21, section 2.12]",fed399c95f44d34464ddecec3049cbf6de89c0b9fab67da43e8e7da83dba62f4
2026-08-25,2026-08-25,s2.12:q48,prose,2.12 Layer II,21,bitxāf min in-nār,she is afraid of fire,Arabic into Domari. The Arabic verb xāf “he was afraid” introduces its complement with the preposition min “from”: bitxāf min in-nār “she is afraid of fire” (fear.IMPFV.3.SG.f. from DET-fire). Thi,ingested,,bitxāf; min; in-nār,to fear; from; fire,ipfv 3sg f verb dialect:as:aleppo:Aleppo; dialect:as:aleppo:Aleppo; definite dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q48:w1; herin2012domari:s2.12:q48:w2; herin2012domari:s2.12:q48:w3,,,"herin2012domari[p. 21, section 2.12]",5cb3cc87a9ed4aec44cb51e1ad0e22f56345149631468d4399564f09ea13679f
2026-08-25,2026-08-25,s2.12:q49,prose,2.12 Layer II,21,bī-,fear,This in Domari becomes byāre āg-ə-ki (fear.IMPFV.3SG fire-OBL-ABL). It is very likely that the marking of the complement of Domari bī- “fear” with -ki is a case of pattern replica,ingested,,bī-,to fear,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.12:q49,,,"herin2012domari[p. 21, section 2.12]",82f4f812cfebda7c6aa0cd7aea62e395d80a96f49767439380d0dcf83cbf66b4
2026-08-25,2026-08-25,s2.13:q1,prose,2.13 Layer III,21,z-,from,"III markers are represented by a set of prepositions borrowed from Iranian languages and Arabic. From Iranian, only two were recorded: z- “from” and ʋē “without”; from Arabic: qabl",ingested,,z-,from,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q1,,,"herin2012domari[p. 21, section 2.13]",e785aad5e27467e25ff1f758136a626f1a69e4eee5e1ec408d755a2c47e4ca6b
2026-08-25,2026-08-25,s2.13:q2,prose,2.13 Layer III,21,ʋē,without,"represented by a set of prepositions borrowed from Iranian languages and Arabic. From Iranian, only two were recorded: z- “from” and ʋē “without”; from Arabic: qabl “before”, baʿd “",ingested,,ʋē,without,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q2,,,"herin2012domari[p. 21, section 2.13]",d281bba9d8e819dc78bc9b195ebb24d6449441af5847938a0d08c08ea4871ff2
2026-08-25,2026-08-25,s2.13:q3,prose,2.13 Layer III,21,qabl,before,"tions borrowed from Iranian languages and Arabic. From Iranian, only two were recorded: z- “from” and ʋē “without”; from Arabic: qabl “before”, baʿd “after”, b- ~ bē “with (instr",ingested,,qabl,before,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q3,,,"herin2012domari[p. 21, section 2.13]",2bf970b6a8a617c9d4105584bb96bcd612e2d306fd635e940a9226ed801404b0
2026-08-25,2026-08-25,s2.13:q4,prose,2.13 Layer III,21,baʿd,after,"om Iranian languages and Arabic. From Iranian, only two were recorded: z- “from” and ʋē “without”; from Arabic: qabl “before”, baʿd “after”, b- ~ bē “with (instrument)” and bad",ingested,,baʿd,after,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q4,,,"herin2012domari[p. 21, section 2.13]",97dd2674eec87e5ab3b1019c7ed6110f93ceced66db29542c97817039991fbe6
2026-08-25,2026-08-25,s2.13:q5,prose,2.13 Layer III,21,b- ~ bē,with (instrument),"s and Arabic. From Iranian, only two were recorded: z- “from” and ʋē “without”; from Arabic: qabl “before”, baʿd “after”, b- ~ bē “with (instrument)” and badāl “instead”. Traces of z- w",ingested,,b-; bē,with (instrument),dialect:as:aleppo:Aleppo; alternate dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q5; herin2012domari:s2.13:q5:variant:2,,,"herin2012domari[p. 21, section 2.13]",601c3a2b593de3bd90c89dbe5b1b59adacfccced612c1884a6776f1d68f194ac
2026-08-25,2026-08-25,s2.13:q6,prose,2.13 Layer III,21,badāl,instead,"two were recorded: z- “from” and ʋē “without”; from Arabic: qabl “before”, baʿd “after”, b- ~ bē “with (instrument)” and badāl “instead”. Traces of z- were neither found in K",ingested,,badāl,instead,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q6,,,"herin2012domari[p. 21, section 2.13]",532045ab3fef21b0fdaff2e981f6e3aae4b09eedbe28a7c86ce04bf5576dd0d7
2026-08-25,2026-08-25,s2.13:q7,prose,2.13 Layer III,21,az,from,"th (instrument)” and badāl “instead”. Traces of z- were neither found in Kurmanji nor in Sorani. It is however common in Persian ( az “from”). Accordingly, Domari z- may have been",skipped,"cited in its own language as a donor, etymon or structural model, not as Domari: the Persian preposition az",,,,,,,,,,"herin2012domari[p. 21, section 2.13]",0fd743de5c8da2056c45df5f8a0de585a253f003135e41111a980584bffc3fb8
2026-08-25,2026-08-25,s2.13:q8,prose,2.13 Layer III,21,zə-tāʋ-ə-ki,from (this) place,"above). It mostly appears with the Layer II ablative marker -ki which acts here as a prepositional case marker (see above): zə-tāʋ-ə-ki “from (this) place” (from-place-OBL-ABL), z-laʋr-ē-ki “fr",ingested,,zə-tāʋ-ə-ki,from (this) place,obl abl dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q8,,,"herin2012domari[p. 21, section 2.13]",05445fd409a91eba90eb7b08e079ed27b4e1dfa9318c27501f77f3922f913b8f
2026-08-25,2026-08-25,s2.13:q9,prose,2.13 Layer III,21,z-laʋr-ē-ki,from the tree,"ker -ki which acts here as a prepositional case marker (see above): zə-tāʋ-ə-ki “from (this) place” (from-place-OBL-ABL), z-laʋr-ē-ki “from the tree”. Instances of z- alone were also found:",ingested,,z-laʋr-ē-ki,from the tree,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q9,,,"herin2012domari[p. 21, section 2.13]",5e435f349b0d1938c4d5fd7969e1cb79860addf635434a36ac38d299e7e7d9cd
2026-08-25,2026-08-25,s2.13:q10,prose,2.13 Layer III,21,zə-ʋyār,from the market,"e): zə-tāʋ-ə-ki “from (this) place” (from-place-OBL-ABL), z-laʋr-ē-ki “from the tree”. Instances of z- alone were also found: zə-ʋyār “from the market”, z-ēta “from here”, z-ašrafiyye “fr",ingested,,zə-ʋyār,from the market,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q10,,,"herin2012domari[p. 21, section 2.13]",48e364c21323d9313fd33166bd07d369a2af4bad3fb028f7fcf4b14063420cbf
2026-08-25,2026-08-25,s2.13:q11,prose,2.13 Layer III,21,z-ēta,from here,"is) place” (from-place-OBL-ABL), z-laʋr-ē-ki “from the tree”. Instances of z- alone were also found: zə-ʋyār “from the market”, z-ēta “from here”, z-ašrafiyye “from Ašrafiyye (a nei",ingested,,z-ēta,from here,dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q11,,,"herin2012domari[p. 21, section 2.13]",f385618a0a5eb313fa97236a0a064c97dbcf8b895382c5b5a0b5d34a5b36a1dd
2026-08-25,2026-08-25,s2.13:q12,prose,2.13 Layer III,21,z-ašrafiyye,from Ašrafiyye (a neighbourhood in Aleppo),"ABL), z-laʋr-ē-ki “from the tree”. Instances of z- alone were also found: zə-ʋyār “from the market”, z-ēta “from here”, z-ašrafiyye “from Ašrafiyye (a neighbourhood in Aleppo)”. The absence of -ki may be lexically",ingested,,z-ašrafiyye,from Ašrafiyye (a neighbourhood in Aleppo),dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q12,,,"herin2012domari[p. 21, section 2.13]",42d112b44ea3bc33a8f3f76bee034e5710f193195731f1b40abf6c961ba16259
2026-08-25,2026-08-25,s2.13:q13,prose,2.13 Layer III,21,min,from,l expressions. The preposition z- may also co-occur with the adessive marker -ka . It commonly translates the combination of Arabic min “from” and ʿind “at” and faithfully combines,skipped,"donor or etymon form cited in another language, not a Domari attestation",,,,,,,,,,"herin2012domari[p. 21, section 2.13]",22e831537d15338b954ba27251eb313f78e0595611624e6bb4c8cd2ae616c00b
2026-08-25,2026-08-25,s2.13:q14,prose,2.13 Layer III,21,ʿind,at,preposition z- may also co-occur with the adessive marker -ka . It commonly translates the combination of Arabic min “from” and ʿind “at” and faithfully combines the semantic lo,skipped,"cited in its own language as a donor, etymon or structural model, not as Domari: the Arabic preposition ʿind",,,,,,,,,,"herin2012domari[p. 21, section 2.13]",7848288fac963d427add6f95db701eb04f4caf4ad3ead8995efe84428efbbe4b
2026-08-25,2026-08-25,s2.13:q15,prose,2.13 Layer III,21,z-bēn-ōr-ka,from your sistersʾ place,"“from” and ʿind “at” and faithfully combines the semantic load of both Layer III ablative z- and Layer II locative -ka : z-bēn-ōr-ka “from your sistersʾ place” (from-sister-2SG-AD), z-bēly-ōm-ka “f",ingested,,z-bēn-ōr-ka,from your sisters’ place,2sg ade dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q15,,,"herin2012domari[p. 21, section 2.13]",83297941a141e0a15640106f4e73f78f64da1b8f721e0398fb8af31df7bfce96
2026-08-25,2026-08-25,s2.13:q16,prose,2.13 Layer III,21,z-bēly-ōm-ka,from my friendʾs place,"d of both Layer III ablative z- and Layer II locative -ka : z-bēn-ōr-ka “from your sistersʾ place” (from-sister-2SG-AD), z-bēly-ōm-ka “from my friendʾs place” (from-friend-1SG-AD)",ingested,,z-bēly-ōm-ka,from my friend’s place,1sg ade dialect:as:aleppo:Aleppo,,,,herin2012domari:s2.13:q16,,,"herin2012domari[p. 21, section 2.13]",a299749868dca7be17fb8716c62c7dbc35522673252a22db1d0eed4495af6a85
