Item	PDF_Page	Printed_Page	Column	Header_OCR	Site	Role	Site_OCR	Raw_OCR	Raw_OCR_Primary	Raw_OCR_Secondary	Raw_OCR_Latin	OCR_Pass	Blank	Alignment_Note	Transcription	Review	Uncertainty
66	32	25	3	66. fruit	HFT	target	HT	1 fale	1 fale	1 fale	1 fa- l>	tesseract_psm6	0	token=HT;edit=1;score=1.00		pending	
66	32	25	3	66. fruit	HNG	target	HNG	1 phala	1 phala	1 phala	1 přaļə	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
66	32	25	3	66. fruit	BPL	comparison	BPL	1 pal	1 pal	1 pal	1 pral	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
66	32	25	3	66. fruit	HTR	target	HTR	1 p*ala	1 p*ala	1 p*ala	1 pħaļo	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
66	32	25	3	66. fruit	HLH	target	HLH	1 pala	1 pala	1 pala	1 palo	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
66	32	25	3	66. fruit	PBG	comparison	PBG	(by name )	(by name )	(by name )	(by name)	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
66	32	25	3	66. fruit	HIN	comparison	HIN	1 p*al	1 p*al	1 p*al	1 přal	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
66	32	25	3	66. fruit	PUN	comparison	PUN	1 p*al	1 p*al	1 p*al	1 pħal	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
67	32	25	1	67. mango	HRT	target	HRT	1 amb /2 amb! (unripe)	1 amb /2 amb! (unripe)	1 amb /2 amb! (unripe)	1 amb ?2 ambt (unripe)	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
67	32	25	1	67. mango	HJN	target	HJN	1 amb /2 ambi (small)	1 amb /2 ambi (small)	1 amb /2 ambi (small)	1 amb /2 ambi (small)	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
67	32	25	1	67. mango	HFT	target	HET	1 am- (2 ambi (unripe)	1 am- (2 ambi (unripe)	1 am- (2 ambi (unripe)	1 am- /2 ambi (unripe)	tesseract_psm6	0	token=HET;edit=1;score=1.00		pending	
67	32	25	1	67. mango	HNG	target	HNG	1 amb /2 ambi gandan	1 amb /2 ambi gandan	1 amb /2 ambi gandan	1 amb /2 ambi gandam	tesseract_psm6	0	token=HNG;edit=0;score=0.00;continued OCR line		pending	
67	32	25	1	67. mango	BPL	comparison	BPL	1 am /2 amt (unripe)	1 am /2 amt (unripe)	1 am /2 amt (unripe)	1 am /2 ami (unripe)	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
67	32	25	1	67. mango	HTR	target	HTR	1 am /2 ani	1 am /2 ani	1 am /2 ani	1 am /2 ari	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
67	32	25	1	67. mango	HLH	target	HLH	12 am /2 ambi	12 am /2 ambi	12 am /2 ambi	1 am /2 anabi	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
67	32	25	1	67. mango	PBG	comparison	PBG	1 am	1 am	1 am	1 am	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
67	32	25	1	67. mango	HIN	comparison	HIN	1 am	1 am	1 am	1 am	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
67	32	25	1	67. mango	PUN	comparison	PUN	1 amb>	1 amb>	1 amb>	1 amb»	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
68	32	25	2	69. lheanama	HRT	target	HRT	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	HJN	target	HJN	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	HFT	target	HFT	1 kela	1 kela	1 kela	1 kela	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	HNG	target	HNG	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	BPL	comparison	BPL	1 kela	1 kela	1 kela	1 kela	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
68	32	25	2	69. lheanama	HTR	target	HTR	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	HLH	target	HLH	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
68	32	25	2	69. lheanama	PBG	comparison	PBG	1 kela	1 kela	1 kela	1 keļa	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
68	32	25	2	69. lheanama	HIN	comparison	HIN	1 kela	1 kela	1 kela	1 kela	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
68	32	25	2	69. lheanama	PUN	comparison	PUN	1 kel-a	1 kel-a	1 kel-a	1 kel-a	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
69	32	25	3	69. wheat	HRT	target	HRT	1 gj@ /2 kanak	1 gj@ /2 kanak	1 gj@ /2 kanak	1 gjū /2 kanak	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	HJN	target	HJN	1 gjd	1 gjd	1 gj	1 gjg	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	HFT	target	HFT	2 kanak	2 kanak	2 kanak	2 kaqak	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	HNG	target	HNG	1 gehO /2 kayak /1	1 gehO /2 kayak /1	1 gehO /2 kayak /1	1 gehū /2 kanak 1/1	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	BPL	comparison	BPL	1 gehd	1 gehd	1 gehd	1 gehū	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
69	32	25	3	69. wheat	HTR	target	HTR	1 geha	1 geha	1 geha	1 gehū	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	HLH	target	HLH	1 gj	1 gj	1 gj	1 gjü	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
69	32	25	3	69. wheat	PBG	comparison	PBG	2 kanak	2 kanak	2 kanak	2 kanak	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
69	32	25	3	69. wheat	HIN	comparison	HIN	1 gehf	1 gehf	1 gehf	1 gehü	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
69	32	25	3	69. wheat	PUN	comparison	PUN	2 kanake	2 kanake	2 kanake	2 kaqak»	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
70	32	25	1	7. millet	HRT	target	HRT	1 badsra-	1 badsra-	1 badsra-	1 badšra-.	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
70	32	25	1	7. millet	HJN	target	HJN	1 badzra	1 badzra	1 badzra	1 badzra	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
70	32	25	1	7. millet	HFT	target	HFT	1 badzr!	1 badzr!	1 badzr!	1 badzri	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
70	32	25	1	7. millet	HNG	target	HNG	1 badsra	1 badsra	1 badsra	1 badzra	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
70	32	25	1	7. millet	BPL	comparison	BPL	1 badzro	1 badzro	1 badzro	1 badz3ro	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
70	32	25	1	7. millet	HTR	target	HTR	1 badsra	1 badsra	1 badsra	1 bad3ra	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
70	32	25	1	7. millet	HLH	target	HLH	1 badgra	1 badgra	1 badgra	1 badz3rca	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
70	32	25	1	7. millet	PBG	comparison	PBG	1 badzacra	1 badzacra	1 badzacra	1 bad3ara	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
70	32	25	1	7. millet	HIN	comparison	HIN	1 badzaca 1/2 dwar	1 badzaca 1/2 dwar	1 badzaca 1/2 dwar	1 badzaca 12 dśwar	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
70	32	25	1	7. millet	PUN	comparison	PUN	1 badzra	1 badzra	1 badzra	1 badzra	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
71	32	25	2	71. rice	HRT	target	HRT	1 tfavale	1 tfavale	1 tfavale	1 tfaval»®	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
71	32	25	2	71. rice	HJN	target	HJN	1 tfole	1 tfole	1 tfole	1 tfole	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
71	32	25	2	71. rice	HFT	target	HFT	1 tfavalL*	1 tfavalL*	1 tfavalL*	1 tfavale®	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
71	32	25	2	71. rice	HNG	target	HNG	1 tfola	1 tfola	1 tfola	1 tfolə	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
71	32	25	2	71. rice	BPL	comparison	BPL	1 tfaval /2 tfamac	1 tfaval /2 tfamac	1 tfaval /2 tfamac	1 tfaval ?2 tfamac	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
71	32	25	2	71. rice	HTR	target	HTR	1 tfavala	1 tfavala	1 tfavala	1 tfävalə	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
71	32	25	2	71. rice	HLH	target	HLH	1 tfavala	1 tfavala	1 tfavala	1 tfavala	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
71	32	25	2	71. rice	PBG	comparison	PBG	3 tfow|	3 tfow|	3 tfow|	3 tfowl	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
71	32	25	2	71. rice	HIN	comparison	HIN	1 tfaval	1 tfaval	1 tfaval	1 tfaval	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
71	32	25	2	71. rice	PUN	comparison	PUN	1 tfole	1 tfole	1 tfole	1 tfoļe?	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
72	32	25	3	72. potato	HRT	target	HRT	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
72	32	25	3	72. potato	HJN	target	HJN	1 al-u	1 al-u	1 al-u	1 al.-u	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
72	32	25	3	72. potato	HFT	target	HFT	1 al-u	1 al-u	1 al-u	1 al-u	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
72	32	25	3	72. potato	HNG	target	HNG	1 al-u	1 al-u	1 al-u	1 al-u	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
72	32	25	3	72. potato	BPL	comparison	BPL	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
72	32	25	3	72. potato	HTR	target	HTR	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
72	32	25	3	72. potato	HLH	target	HLH	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
72	32	25	3	72. potato	PBG	comparison	PBG	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
72	32	25	3	72. potato	HIN	comparison	HIN	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
72	32	25	3	72. potato	PUN	comparison	PUN	1 alu	1 alu	1 alu	1 alu	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
73	32	25	1	73. eggplant	HRT	target	HRT	1 beygane	1 beygane	1 beygane	1 bæjgaq»	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
73	32	25	1	73. eggplant	HJN	target	HJN	1 bengan?	1 bengan?	1 bengan?	1 bengan®?	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
73	32	25	1	73. eggplant	HFT	target	HEFT	2 bengan (2 batx*	2 bengan (2 batx*	2 bengan (2 batx*	1 bengan l2 batz“	tesseract_psm6	0	token=HEFT;edit=1;score=1.00		pending	
73	32	25	1	73. eggplant	HNG	target	HNG	1 bengan /2 bata	1 bengan /2 bata	1 bengan /2 bata	1 bengan 12 baga“	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
73	32	25	1	73. eggplant	BPL	comparison	BPL	1 bengan	1 bengan	1 bengan	1 bengan	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
73	32	25	1	73. eggplant	HTR	target	HTR	1 bajogana /2 bata*	1 bajogana /2 bata*	1 bajogana /2 bata*	"1 bajnganņnə 42 baga"""	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
73	32	25	1	73. eggplant	HLH	target	HLH	1 bengana /2 bate	1 bengana /2 bate	1 bengana /2 bate	"1 bengana 7/2 baġK"""	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
73	32	25	1	73. eggplant	PBG	comparison	PBG	2 bate	2 bate	2 bate	2 bate	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
73	32	25	1	73. eggplant	HIN	comparison	HIN	1 b&gan	1 b&gan	1 b&gan	1 bëgan	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
73	32	25	1	73. eggplant	PUN	comparison	PUN	2 batke	2 batke	2 batke	2 bagã”	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
74	32	25	2	74. grounduet	HRT	target	HRT	1 mOp*alt	1 mOp*alt	1 mOp*alt	1 mūp*ali	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	HJN	target	HJN	1 mOp*]i	1 mOp*]i	1 mOp*]i	1 mūp*ļ i	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	HFT	target	HFT	1 mofl[i	1 mofl[i	1 mofl[i	1 mūf|i	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	HNG	target	HNG	1 munp*al!	1 munp*al!	1 munp*al!	1 mugnphalļ!	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	BPL	comparison	BPL	"1 mOp""aci"	"1 mOp""aci"	"1 mOp""aci"	1 müpari	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
74	32	25	2	74. grounduet	HTR	target	HTR	1 wOp*alt	1 wOp*alt	1 wOp*alt	1 mūüp*alil	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	HLH	target	HLH	1 mQp*ali	1 mQp*ali	1 mQp*ali	1 maûp*halļi	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
74	32	25	2	74. grounduet	PBG	comparison	PBG	1 mOnealt	1 mOnealt	1 mOnealt	1 münġali	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
74	32	25	2	74. grounduet	HIN	comparison	HIN	1 mOgéeali	1 mOgéeali	1 mOgéeali	1 mūgėali	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
74	32	25	2	74. grounduet	PUN	comparison	PUN	1 mongep*ali	1 mongep*ali	1 mongep*ali	1 mongephali	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
75	32	25	3	T3. chill	HRT	target	HRT	1 meratf	1 meratf	1 meratf	1 micat	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	HJN	target	HJN	1 micatf	1 micatf	1 micatf	1 miratf	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	HFT	target	HFT	1 mecatf	1 mecatf	1 mecatf	1 micatf	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	HNG	target	HNG	1 mecrtf	1 mecrtf	1 mecrtf	1 mıctf	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	BPL	comparison	BPL	1 acetf	1 acetf	1 acetf	1 mıctf	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
75	32	25	3	T3. chill	HTR	target	HTR	1 mecatf	1 mecatf	1 mecatf	1 micatf	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	HLH	target	HLH	1 meratf	1 meratf	1 meratf	1 mıratf	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
75	32	25	3	T3. chill	PBG	comparison	PBG	2 ptpalt	2 ptpalt	2 ptpalt	2 pipali	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
75	32	25	3	T3. chill	HIN	comparison	HIN	1 mictf	1 mictf	1 mictf	1 mictf	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
75	32	25	3	T3. chill	PUN	comparison	PUN	1 mectf	1 mectf	1 mectf	1 mıctf	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
76	33	26	1	76. tumeric	HRT	target	NRT	1 halodt	1 halodt	1 halodt	1 haļedi	tesseract_psm6	0	token=NRT;edit=1;score=1.00		pending	
76	33	26	1	76. tumeric	HJN	target	HIN	1 haladi	1 haladi	1 haladi	1 haļadi	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
76	33	26	1	76. tumeric	HFT	target	HFT	1 halt	1 halt	1 halt	1 halgi	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
76	33	26	1	76. tumeric	HNG	target	HNG	1 aledt	1 aledt	1 aledt	1 alegi	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
76	33	26	1	76. tumeric	BPL	comparison	BPL	1 hard!	1 hard!	1 hard!	1 hardi	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
76	33	26	1	76. tumeric	HTR	target	HTR	1 halogl	1 halogl	1 halogl	1 halogi	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
76	33	26	1	76. tumeric	HLH	target	HLH	1 haldgt	1 haldgt	1 haldgt	1 halgi	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
76	33	26	1	76. tumeric	PBG	comparison	PBG	1 haldl	1 haldl	1 haldl	1 haldi	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
76	33	26	1	76. tumeric	HIN	comparison	HIN	1 haldi	1 haldi	1 haldi	1 haldi	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
76	33	26	1	76. tumeric	PUN	comparison	PUN	1 haldi	1 haldi	1 haldi	1 halgi	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
77	33	26	2	TI. garlic	HRT	target	HRE	1 lasane	1 lasane	1 lasane	1 lasaqe	tesseract_psm6	0	token=HRE;edit=1;score=1.00		pending	
77	33	26	2	TI. garlic	HJN	target	HJN	1 lasane	1 lasane	1 lasane	1 laaane	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
77	33	26	2	TI. garlic	HFT	target	WET	1 las-an	1 las-an	1 las-an	1 las-an	tesseract_psm6	0	token=WET;edit=2;score=2.00		pending	
77	33	26	2	TI. garlic	HNG	target	HNG	1 lasana	1 lasana	1 lasana	1 lasana	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
77	33	26	2	TI. garlic	BPL	comparison	BPL	1 las-an	1 las-an	1 las-an	1 las.an	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
77	33	26	2	TI. garlic	HTR	target	HTR	1 lasana	1 lasana	1 lasana	1 lasanə	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
77	33	26	2	TI. garlic	HLH	target	HLH	1 lasana	1 lasana	1 lasana	1 lasan	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
77	33	26	2	TI. garlic	PBG	comparison	PUG	1 lasan	1 lasan	1 lasan	1 lasan	tesseract_psm6	0	token=PUG;edit=1;score=1.00		audit-only comparison	
77	33	26	2	TI. garlic	HIN	comparison	HIN	1 lahsun	1 lahsun	1 lahsun	1 lahsun	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
77	33	26	2	TI. garlic	PUN	comparison	PUN	1 Iasane /2 {0m	1 Iasane /2 {0m	1 Iasane /2 {0m	1 lasan® 12 bam	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
78	33	26	3	78. onion             ©	HRT	target	HRT	1 ygantha	1 ygantha	1 ygantha	1 gantha	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	HJN	target	HJN	1 gant*a	1 gant*a	1 gant*a	1 ganņnț”a	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	HFT	target	HFT	1 gantcS 12 pjads	1 gantcS 12 pjads	1 gantcS 12 pjads	1 gantt 12 pjadz	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	HNG	target	HNG	1 gatha	1 gatha	1 gatha	1 gaț*a	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	BPL	comparison	BPL	"1 gagqt""a (2 pjads"	"1 gagqt""a (2 pjads"	"1 gagqt""a (2 pjads"	"1 gaqt""a 12 pjadg"	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
78	33	26	3	78. onion             ©	HTR	target	HTR	1 gantta /2 pjadz	1 gantta /2 pjadz	1 gantta /2 pjadz	1 ganta /2 pjad3	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	HLH	target	HLH	1 ganthea 12 pjads	1 ganthea 12 pjads	1 ganthea 12 pjads	1 ganta 12 pjad3	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
78	33	26	3	78. onion             ©	PBG	comparison	PBG	2 piads	2 piads	2 piads	2 piad3	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
78	33	26	3	78. onion             ©	HIN	comparison	HIN	2 piad3z	2 piad3z	2 piad3z	2 piad3	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
78	33	26	3	78. onion             ©	PUN	comparison	PUN	1 ganda	1 ganda	1 ganda G1	1 ganda	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
79	33	26	1	79. cauliflower	HRT	target	HRT					tesseract_psm6	1	token=HRT;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	HJN	target	HJN					tesseract_psm6	1	token=HJN;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	HFT	target	HFT	1 pkulgobt	1 pkulgobt	1 pkulgobt	1 pħulgobi	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	HNG	target	HNG	1 pul gob-1	1 pul gob-1	1 pul gob-1	1 pħul gob. i	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	BPL	comparison	BPL	1 pul: gobi	1 pul: gobi	1 pul: gobi	1 pħul'gobi	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
79	33	26	1	79. cauliflower	HTR	target	HTR	1 pul gobi	1 pul gobi	1 pul gobi	í pħul gobi	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	HLH	target	HLH					tesseract_psm6	1	token=HLH;edit=0;score=0.00		pending	
79	33	26	1	79. cauliflower	PBG	comparison	PAG	1 eulgobi	1 eulgobi	1 eulgobi	"1 ẹulg""obi"	tesseract_psm6	0	token=PAG;edit=1;score=1.00		audit-only comparison	
79	33	26	1	79. cauliflower	HIN	comparison	HIN	"1 éulgob* t pat-agob"" |"	"1 éulgob* t pat-agob"" |"	"1 éulgob* t pat-agob"" |"	"1 $ulgobhi pat- agob""i"	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
79	33	26	1	79. cauliflower	PUN	comparison	PUN	14 pnholeaqohi	14 pnholeaqohi	14 pnholeaqohi	i pħoleaobi	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
80	33	26	2	80. tousto	HRT	target	HRT	1 tumatac	1 tumatac	1 tumatac	1 timafarc	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
80	33	26	2	80. tousto	HJN	target	WIN	1 tamatac	1 tamatac	1 tamatac	1 tamatar	tesseract_psm6	0	token=WIN;edit=2;score=2.00		pending	
80	33	26	2	80. tousto	HFT	target	HFT	1 tematac	1 tematac	1 tematac	1 ttmatar	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
80	33	26	2	80. tousto	HNG	target	HNG	1 tamatas	1 tamatas	1 tamatas	1 tamatar	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
80	33	26	2	80. tousto	BPL	comparison	BPL	1 {umatarc	1 {umatarc	1 {umatarc	1 timațtar	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
80	33	26	2	80. tousto	HTR	target	HTR	1 tamatac	1 tamatac	1 tamatac	1 tamatar	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
80	33	26	2	80. tousto	HLH	target	HLW	1 tamatac	1 tamatac	1 tamatac	1 tamațar	tesseract_psm6	0	token=HLW;edit=1;score=1.00		pending	
80	33	26	2	80. tousto	PBG	comparison	PBG	1 tamatar	1 tamatar	1 tamatar	1 tamatar	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
80	33	26	2	80. tousto	HIN	comparison	HIN	2 Lamatac	2 Lamatac	2 Lamatac	1 tamatar	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
80	33	26	2	80. tousto	PUN	comparison	PUN	141 tamatar	141 tamatar	141 tamatar	1 tamatar	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
81	33	26	3	81. cabbage	HRT	target	HRT	1 gobi	1 gobi	1 gobi	1 gobi	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
81	33	26	3	81. cabbage	HJN	target	HJN	1 gob-i	1 gob-i	1 gob-i	1 gob.i	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
81	33	26	3	81. cabbage	HFT	target	HiT	1 gobt /1 pat-a gobi	1 gobt /1 pat-a gobi	1 gobt /1 pat-a gobi	1 gobt /1 paġ-a gobi	tesseract_psm6	0	token=HIT;edit=1;score=1.00		pending	
81	33	26	3	81. cabbage	HNG	target	HNG	1 band gobi	1 band gobi	1 band gobi	1 band gobi	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
81	33	26	3	81. cabbage	BPL	comparison	BPL	1 band gobi	1 band gobi	1 band gobi	1 band gobi	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
81	33	26	3	81. cabbage	HTR	target	HTR	1 pat-a gobi	1 pat-a gobi	1 pat-a gobi	1 pag'a gobi	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
81	33	26	3	81. cabbage	HLH	target	HLH	1 gob-f{	1 gob-f{	1 gob-f{	1 gob.ií	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
